Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber
0 days 00:20:38.413000,HAM,44,0 days 00:01:26.296000,2.0,1.0,,,0 days 00:00:27.946000,0 days 00:00:34.820000,0 days 00:00:23.530000,0 days 00:19:40.063000,0 days 00:20:14.883000,0 days 00:20:38.413000,321.0,269.0,254.0,319.0,True,SOFT,2.0,True,Ferrari,0 days 00:19:12.117000,,1,,,,False,True,12
0 days 00:38:39.869000,HAM,44,0 days 00:01:26.374000,6.0,2.0,,,0 days 00:00:27.977000,0 days 00:00:34.804000,0 days 00:00:23.593000,0 days 00:37:41.472000,0 days 00:38:16.276000,0 days 00:38:39.869000,320.0,272.0,254.0,320.0,False,SOFT,6.0,False,Ferrari,0 days 00:37:13.495000,,1,,,,False,True,12
0 days 00:52:51.386000,HAM,44,0 days 00:01:26.109000,9.0,3.0,,,0 days 00:00:27.957000,0 days 00:00:34.603000,0 days 00:00:23.549000,0 days 00:51:53.234000,0 days 00:52:27.837000,0 days 00:52:51.386000,319.0,270.0,254.0,322.0,True,SOFT,9.0,False,Ferrari,0 days 00:51:25.277000,,1,,,,False,True,12
0 days 01:02:51.270000,HAM,44,0 days 00:01:25.084000,12.0,4.0,,,0 days 00:00:27.528000,0 days 00:00:34.179000,0 days 00:00:23.377000,0 days 01:01:53.714000,0 days 01:02:27.893000,0 days 01:02:51.270000,321.0,273.0,255.0,322.0,True,SOFT,2.0,True,Ferrari,0 days 01:01:26.186000,,1,,,,False,True,12
0 days 01:15:59.054000,HAM,44,0 days 00:01:25.130000,15.0,5.0,,,0 days 00:00:27.651000,0 days 00:00:34.190000,0 days 00:00:23.289000,0 days 01:15:01.575000,0 days 01:15:35.765000,0 days 01:15:59.054000,320.0,271.0,254.0,324.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:33.924000,,1,,,,False,True,12
0 days 01:23:50.509000,HAM,44,0 days 00:01:25.095000,18.0,6.0,,,0 days 00:00:27.500000,0 days 00:00:34.111000,0 days 00:00:23.484000,0 days 01:22:52.914000,0 days 01:23:27.025000,0 days 01:23:50.509000,319.0,272.0,252.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:25.414000,,1,,,,False,True,12
0 days 00:20:23.168000,LEC,16,0 days 00:01:26.390000,2.0,1.0,,,0 days 00:00:27.856000,0 days 00:00:34.859000,0 days 00:00:23.675000,0 days 00:19:24.634000,0 days 00:19:59.493000,0 days 00:20:23.168000,320.0,269.0,255.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 00:18:56.778000,,1,,,,False,True,12
0 days 00:40:43.334000,LEC,16,0 days 00:01:26.186000,8.0,2.0,,,0 days 00:00:28.007000,0 days 00:00:34.610000,0 days 00:00:23.569000,0 days 00:39:45.155000,0 days 00:40:19.765000,0 days 00:40:43.334000,319.0,269.0,254.0,317.0,True,SOFT,8.0,False,Ferrari,0 days 00:39:17.148000,,1,,,,False,True,12
0 days 00:53:04.956000,LEC,16,0 days 00:01:26.311000,11.0,3.0,,,0 days 00:00:28.046000,0 days 00:00:34.635000,0 days 00:00:23.630000,0 days 00:52:06.691000,0 days 00:52:41.326000,0 days 00:53:04.956000,319.0,268.0,255.0,322.0,True,SOFT,11.0,False,Ferrari,0 days 00:51:38.645000,,1,,,,False,True,12
0 days 01:02:45.853000,LEC,16,0 days 00:01:25.133000,14.0,4.0,,,0 days 00:00:27.617000,0 days 00:00:34.189000,0 days 00:00:23.327000,0 days 01:01:48.337000,0 days 01:02:22.526000,0 days 01:02:45.853000,319.0,272.0,255.0,321.0,True,SOFT,2.0,True,Ferrari,0 days 01:01:20.720000,,1,,,,False,True,12
0 days 01:15:53.809000,LEC,16,0 days 00:01:25.292000,17.0,5.0,,,0 days 00:00:27.664000,0 days 00:00:34.262000,0 days 00:00:23.366000,0 days 01:14:56.181000,0 days 01:15:30.443000,0 days 01:15:53.809000,319.0,272.0,255.0,322.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:28.517000,,1,,,,False,True,12
0 days 01:23:44.870000,LEC,16,0 days 00:01:25.121000,20.0,6.0,,,0 days 00:00:27.635000,0 days 00:00:34.036000,0 days 00:00:23.450000,0 days 01:22:47.384000,0 days 01:23:21.420000,0 days 01:23:44.870000,318.0,271.0,254.0,319.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:19.749000,,1,,,,False,True,12
0 days 00:19:53.729000,ANT,12,0 days 00:01:26.513000,2.0,1.0,,,0 days 00:00:27.769000,0 days 00:00:34.964000,0 days 00:00:23.780000,0 days 00:18:54.985000,0 days 00:19:29.949000,0 days 00:19:53.729000,317.0,270.0,253.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 00:18:27.216000,,1,,,,False,True,12
0 days 00:39:33.103000,ANT,12,0 days 00:01:26.265000,5.0,2.0,,,0 days 00:00:27.817000,0 days 00:00:34.786000,0 days 00:00:23.662000,0 days 00:38:34.655000,0 days 00:39:09.441000,0 days 00:39:33.103000,317.0,269.0,255.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 00:38:06.838000,,1,,,,False,True,12
0 days 00:54:56.041000,ANT,12,0 days 00:01:26.296000,8.0,3.0,,,0 days 00:00:27.938000,0 days 00:00:34.670000,0 days 00:00:23.688000,0 days 00:53:57.683000,0 days 00:54:32.353000,0 days 00:54:56.041000,316.0,269.0,254.0,319.0,True,SOFT,5.0,False,Mercedes,0 days 00:53:29.745000,,1,,,,False,True,12
0 days 01:04:14.464000,ANT,12,0 days 00:01:25.620000,11.0,4.0,,,0 days 00:00:27.681000,0 days 00:00:34.501000,0 days 00:00:23.438000,0 days 01:03:16.525000,0 days 01:03:51.026000,0 days 01:04:14.464000,319.0,272.0,254.0,322.0,True,SOFT,2.0,True,Mercedes,0 days 01:02:48.844000,,1,,,,False,True,12
0 days 01:15:11.474000,ANT,12,0 days 00:01:26.217000,14.0,5.0,,,0 days 00:00:27.895000,0 days 00:00:34.677000,0 days 00:00:23.645000,0 days 01:14:13.152000,0 days 01:14:47.829000,0 days 01:15:11.474000,317.0,270.0,255.0,323.0,True,SOFT,5.0,False,Mercedes,0 days 01:13:45.257000,,1,,,,False,True,12
0 days 01:22:52.585000,ANT,12,0 days 00:01:25.374000,17.0,6.0,,,0 days 00:00:27.658000,0 days 00:00:34.279000,0 days 00:00:23.437000,0 days 01:21:54.869000,0 days 01:22:29.148000,0 days 01:22:52.585000,318.0,271.0,255.0,321.0,True,SOFT,2.0,True,Mercedes,0 days 01:21:27.211000,,1,,,,False,True,12
0 days 00:21:26.312000,BEA,87,0 days 00:01:26.376000,2.0,1.0,,,0 days 00:00:27.859000,0 days 00:00:34.774000,0 days 00:00:23.743000,0 days 00:20:27.795000,0 days 00:21:02.569000,0 days 00:21:26.312000,317.0,267.0,254.0,313.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:19:59.936000,,1,,,,False,True,12
0 days 00:39:15.818000,BEA,87,0 days 00:01:26.005000,5.0,2.0,,,0 days 00:00:27.761000,0 days 00:00:34.490000,0 days 00:00:23.754000,0 days 00:38:17.574000,0 days 00:38:52.064000,0 days 00:39:15.818000,319.0,269.0,252.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:37:49.813000,,1,,,,False,True,12
0 days 00:54:06.900000,BEA,87,0 days 00:01:25.933000,8.0,3.0,,,0 days 00:00:27.900000,0 days 00:00:34.455000,0 days 00:00:23.578000,0 days 00:53:08.867000,0 days 00:53:43.322000,0 days 00:54:06.900000,316.0,268.0,255.0,315.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:52:40.967000,,1,,,,False,True,12
0 days 01:02:14.372000,BEA,87,0 days 00:01:25.534000,11.0,4.0,,,0 days 00:00:27.621000,0 days 00:00:34.367000,0 days 00:00:23.546000,0 days 01:01:16.459000,0 days 01:01:50.826000,0 days 01:02:14.372000,317.0,267.0,254.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:00:48.838000,,1,,,,False,True,12
0 days 01:14:52.024000,BEA,87,0 days 00:01:25.899000,14.0,5.0,,,0 days 00:00:27.778000,0 days 00:00:34.670000,0 days 00:00:23.451000,0 days 01:13:53.903000,0 days 01:14:28.573000,0 days 01:14:52.024000,316.0,269.0,254.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:26.125000,,1,,,,False,True,12
0 days 01:23:06.901000,BEA,87,0 days 00:01:25.471000,17.0,6.0,,,0 days 00:00:27.698000,0 days 00:00:34.297000,0 days 00:00:23.476000,0 days 01:22:09.128000,0 days 01:22:43.425000,0 days 01:23:06.901000,316.0,268.0,255.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:21:41.430000,,1,,,,False,True,12
0 days 00:20:44.396000,ALO,14,0 days 00:01:26.108000,2.0,1.0,,,0 days 00:00:27.919000,0 days 00:00:34.635000,0 days 00:00:23.554000,0 days 00:19:46.207000,0 days 00:20:20.842000,0 days 00:20:44.396000,320.0,271.0,253.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 00:19:18.288000,,1,,,,False,True,12
0 days 00:53:30.900000,ALO,14,0 days 00:01:25.707000,5.0,2.0,,,0 days 00:00:27.792000,0 days 00:00:34.427000,0 days 00:00:23.488000,0 days 00:52:32.985000,0 days 00:53:07.412000,0 days 00:53:30.900000,319.0,272.0,255.0,323.0,True,SOFT,2.0,True,Aston Martin,0 days 00:52:05.193000,,1,,,,False,True,12
0 days 01:02:59.575000,ALO,14,0 days 00:01:25.593000,8.0,3.0,,,0 days 00:00:27.645000,0 days 00:00:34.365000,0 days 00:00:23.583000,0 days 01:02:01.627000,0 days 01:02:35.992000,0 days 01:02:59.575000,319.0,274.0,253.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 01:01:33.982000,,1,,,,False,True,12
0 days 01:16:11.576000,ALO,14,0 days 00:01:25.802000,11.0,4.0,,,0 days 00:00:27.695000,0 days 00:00:34.378000,0 days 00:00:23.729000,0 days 01:15:13.469000,0 days 01:15:47.847000,0 days 01:16:11.576000,318.0,259.0,254.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 01:14:45.774000,,1,,,,False,True,12
0 days 01:24:00.881000,ALO,14,0 days 00:01:25.621000,14.0,5.0,,,0 days 00:00:27.631000,0 days 00:00:34.318000,0 days 00:00:23.672000,0 days 01:23:02.891000,0 days 01:23:37.209000,0 days 01:24:00.881000,319.0,272.0,253.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 01:22:35.260000,,1,,,,False,True,12
0 days 00:17:33.053000,GAS,10,0 days 00:01:27.117000,2.0,1.0,,,0 days 00:00:28.112000,0 days 00:00:35.076000,0 days 00:00:23.929000,0 days 00:16:34.048000,0 days 00:17:09.124000,0 days 00:17:33.053000,321.0,267.0,248.0,321.0,True,SOFT,2.0,True,Alpine,0 days 00:16:05.936000,,1,,,,False,True,12
0 days 00:23:06.660000,GAS,10,0 days 00:01:27.459000,5.0,1.0,,,0 days 00:00:28.264000,0 days 00:00:35.127000,0 days 00:00:24.068000,0 days 00:22:07.465000,0 days 00:22:42.592000,0 days 00:23:06.660000,320.0,267.0,250.0,323.0,False,SOFT,5.0,True,Alpine,0 days 00:21:39.201000,,1,,,,False,True,12
0 days 00:41:51.419000,GAS,10,0 days 00:01:26.328000,8.0,2.0,,,0 days 00:00:27.797000,0 days 00:00:34.786000,0 days 00:00:23.745000,0 days 00:40:52.888000,0 days 00:41:27.674000,0 days 00:41:51.419000,321.0,267.0,251.0,320.0,True,SOFT,2.0,True,Alpine,0 days 00:40:25.091000,,1,,,,False,True,12
0 days 00:54:45.127000,GAS,10,0 days 00:01:26.445000,11.0,3.0,,,0 days 00:00:27.937000,0 days 00:00:34.759000,0 days 00:00:23.749000,0 days 00:53:46.619000,0 days 00:54:21.378000,0 days 00:54:45.127000,320.0,267.0,254.0,322.0,True,SOFT,5.0,False,Alpine,0 days 00:53:18.682000,,1,,,,False,True,12
0 days 01:04:02.471000,GAS,10,0 days 00:01:25.711000,14.0,4.0,,,0 days 00:00:27.777000,0 days 00:00:34.533000,0 days 00:00:23.401000,0 days 01:03:04.537000,0 days 01:03:39.070000,0 days 01:04:02.471000,321.0,269.0,256.0,324.0,True,SOFT,2.0,True,Alpine,0 days 01:02:36.760000,,1,,,,False,True,12
0 days 01:16:32.568000,GAS,10,0 days 00:01:27.063000,17.0,5.0,,,0 days 00:00:28.062000,0 days 00:00:34.958000,0 days 00:00:24.043000,0 days 01:15:33.567000,0 days 01:16:08.525000,0 days 01:16:32.568000,319.0,255.0,254.0,322.0,True,SOFT,5.0,False,Alpine,0 days 01:15:05.505000,,1,,,,False,True,12
0 days 01:24:15.060000,GAS,10,0 days 00:01:25.785000,20.0,6.0,,,0 days 00:00:27.735000,0 days 00:00:34.464000,0 days 00:00:23.586000,0 days 01:23:17.010000,0 days 01:23:51.474000,0 days 01:24:15.060000,320.0,269.0,250.0,320.0,True,SOFT,2.0,True,Alpine,0 days 01:22:49.275000,,1,,,,False,True,12
0 days 00:21:42.236000,SAI,55,0 days 00:01:26.487000,2.0,1.0,,,0 days 00:00:27.747000,0 days 00:00:34.835000,0 days 00:00:23.905000,0 days 00:20:43.496000,0 days 00:21:18.331000,0 days 00:21:42.236000,317.0,270.0,252.0,322.0,True,SOFT,2.0,True,Williams,0 days 00:20:15.749000,,1,,,,False,True,12
0 days 00:41:37.578000,SAI,55,0 days 00:01:26.175000,5.0,2.0,,,0 days 00:00:27.731000,0 days 00:00:34.747000,0 days 00:00:23.697000,0 days 00:40:39.134000,0 days 00:41:13.881000,0 days 00:41:37.578000,317.0,271.0,254.0,320.0,True,SOFT,2.0,True,Williams,0 days 00:40:11.403000,,1,,,,False,True,12
0 days 00:53:39.536000,SAI,55,0 days 00:01:25.861000,8.0,3.0,,,0 days 00:00:27.583000,0 days 00:00:34.557000,0 days 00:00:23.721000,0 days 00:52:41.258000,0 days 00:53:15.815000,0 days 00:53:39.536000,316.0,271.0,254.0,321.0,True,SOFT,2.0,True,Williams,0 days 00:52:13.675000,,1,,,,False,True,12
0 days 01:02:32.872000,SAI,55,0 days 00:01:25.746000,11.0,4.0,,,0 days 00:00:27.693000,0 days 00:00:34.449000,0 days 00:00:23.604000,0 days 01:01:34.819000,0 days 01:02:09.268000,0 days 01:02:32.872000,316.0,269.0,254.0,325.0,True,SOFT,2.0,True,Williams,0 days 01:01:07.126000,,1,,,,False,True,12
0 days 00:22:08.482000,TSU,22,0 days 00:01:26.652000,3.0,1.0,,,0 days 00:00:28.044000,0 days 00:00:34.758000,0 days 00:00:23.850000,0 days 00:21:09.874000,0 days 00:21:44.632000,0 days 00:22:08.482000,323.0,271.0,258.0,324.0,True,SOFT,3.0,True,Red Bull Racing,0 days 00:20:41.830000,,1,,,,False,True,12
0 days 00:39:10.925000,TSU,22,0 days 00:01:26.275000,6.0,2.0,,,0 days 00:00:27.846000,0 days 00:00:34.665000,0 days 00:00:23.764000,0 days 00:38:12.496000,0 days 00:38:47.161000,0 days 00:39:10.925000,324.0,271.0,256.0,323.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:37:44.650000,,1,,,,False,True,12
0 days 00:53:12.669000,TSU,22,0 days 00:01:26.473000,9.0,3.0,,,0 days 00:00:28.109000,0 days 00:00:34.684000,0 days 00:00:23.680000,0 days 00:52:14.305000,0 days 00:52:48.989000,0 days 00:53:12.669000,324.0,271.0,257.0,326.0,True,SOFT,6.0,False,Red Bull Racing,0 days 00:51:46.196000,,1,,,,False,True,12
0 days 01:03:30.668000,TSU,22,0 days 00:01:25.826000,12.0,4.0,,,0 days 00:00:27.864000,0 days 00:00:34.342000,0 days 00:00:23.620000,0 days 01:02:32.706000,0 days 01:03:07.048000,0 days 01:03:30.668000,324.0,272.0,257.0,326.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:02:04.842000,,1,,,,False,True,12
0 days 00:21:14.794000,HAD,6,0 days 00:01:26.344000,2.0,1.0,,,0 days 00:00:27.896000,0 days 00:00:34.887000,0 days 00:00:23.561000,0 days 00:20:16.346000,0 days 00:20:51.233000,0 days 00:21:14.794000,318.0,269.0,255.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:19:48.450000,,1,,,,False,True,12
0 days 00:40:54.455000,HAD,6,0 days 00:01:26.177000,5.0,2.0,,,0 days 00:00:28.079000,0 days 00:00:34.527000,0 days 00:00:23.571000,0 days 00:39:56.357000,0 days 00:40:30.884000,0 days 00:40:54.455000,318.0,268.0,252.0,318.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:39:28.278000,,1,,,,False,True,12
0 days 00:53:56.870000,HAD,6,0 days 00:01:25.930000,8.0,3.0,,,0 days 00:00:27.836000,0 days 00:00:34.430000,0 days 00:00:23.664000,0 days 00:52:58.776000,0 days 00:53:33.206000,0 days 00:53:56.870000,317.0,269.0,253.0,318.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:52:30.940000,,1,,,,False,True,12
0 days 01:03:46.255000,HAD,6,0 days 00:01:25.864000,11.0,4.0,,,0 days 00:00:27.906000,0 days 00:00:34.458000,0 days 00:00:23.500000,0 days 01:02:48.297000,0 days 01:03:22.755000,0 days 01:03:46.255000,319.0,269.0,253.0,321.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:02:20.391000,,1,,,,False,True,12
0 days 00:18:02.811000,ALB,23,0 days 00:01:26.392000,2.0,1.0,,,0 days 00:00:27.833000,0 days 00:00:34.826000,0 days 00:00:23.733000,0 days 00:17:04.252000,0 days 00:17:39.078000,0 days 00:18:02.811000,317.0,269.0,255.0,320.0,True,SOFT,2.0,True,Williams,0 days 00:16:36.419000,,1,,,,False,True,12
0 days 00:37:59.167000,ALB,23,0 days 00:01:26.093000,6.0,3.0,,,0 days 00:00:27.748000,0 days 00:00:34.682000,0 days 00:00:23.663000,0 days 00:37:00.822000,0 days 00:37:35.504000,0 days 00:37:59.167000,321.0,270.0,254.0,321.0,True,SOFT,2.0,True,Williams,0 days 00:36:33.074000,,1,,,,False,True,12
0 days 00:53:46.517000,ALB,23,0 days 00:01:25.889000,9.0,4.0,,,0 days 00:00:27.803000,0 days 00:00:34.456000,0 days 00:00:23.630000,0 days 00:52:48.431000,0 days 00:53:22.887000,0 days 00:53:46.517000,317.0,271.0,253.0,321.0,True,SOFT,3.0,False,Williams,0 days 00:52:20.628000,,1,,,,False,True,12
0 days 01:02:08.550000,ALB,23,0 days 00:01:25.922000,12.0,5.0,,,0 days 00:00:27.836000,0 days 00:00:34.503000,0 days 00:00:23.583000,0 days 01:01:10.464000,0 days 01:01:44.967000,0 days 01:02:08.550000,317.0,269.0,255.0,322.0,False,SOFT,2.0,True,Williams,0 days 01:00:42.628000,,1,,,,False,True,12
0 days 00:21:35.102000,OCO,31,0 days 00:01:26.824000,2.0,1.0,,,0 days 00:00:27.998000,0 days 00:00:34.938000,0 days 00:00:23.888000,0 days 00:20:36.276000,0 days 00:21:11.214000,0 days 00:21:35.102000,317.0,268.0,254.0,314.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:20:08.278000,,1,,,,False,True,12
0 days 00:39:21.568000,OCO,31,0 days 00:01:26.136000,5.0,2.0,,,0 days 00:00:27.791000,0 days 00:00:34.694000,0 days 00:00:23.651000,0 days 00:38:23.223000,0 days 00:38:57.917000,0 days 00:39:21.568000,320.0,268.0,254.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:37:55.432000,,1,,,,False,True,12
0 days 00:54:15.043000,OCO,31,0 days 00:01:25.950000,8.0,3.0,,,0 days 00:00:27.861000,0 days 00:00:34.401000,0 days 00:00:23.688000,0 days 00:53:16.954000,0 days 00:53:51.355000,0 days 00:54:15.043000,317.0,268.0,254.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:52:49.093000,,1,,,,False,True,12
0 days 01:03:52.386000,OCO,31,0 days 00:01:25.986000,11.0,4.0,,,0 days 00:00:27.819000,0 days 00:00:34.467000,0 days 00:00:23.700000,0 days 01:02:54.219000,0 days 01:03:28.686000,0 days 01:03:52.386000,322.0,270.0,254.0,319.0,False,SOFT,2.0,True,Haas F1 Team,0 days 01:02:26.400000,,1,,,,False,True,12
0 days 00:21:04.941000,LAW,30,0 days 00:01:26.606000,2.0,1.0,,,0 days 00:00:27.997000,0 days 00:00:34.917000,0 days 00:00:23.692000,0 days 00:20:06.332000,0 days 00:20:41.249000,0 days 00:21:04.941000,318.0,268.0,255.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:19:38.335000,,1,,,,False,True,12
0 days 00:41:02.528000,LAW,30,0 days 00:01:26.440000,5.0,2.0,,,0 days 00:00:28.109000,0 days 00:00:34.663000,0 days 00:00:23.668000,0 days 00:40:04.197000,0 days 00:40:38.860000,0 days 00:41:02.528000,317.0,268.0,254.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:39:36.088000,,1,,,,False,True,12
0 days 00:16:52.458000,BOR,5,0 days 00:01:27.475000,2.0,1.0,,,0 days 00:00:28.195000,0 days 00:00:35.239000,0 days 00:00:24.041000,0 days 00:15:53.178000,0 days 00:16:28.417000,0 days 00:16:52.458000,320.0,265.0,253.0,315.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:15:24.983000,,1,,,,False,True,12
0 days 00:24:29.711000,BOR,5,0 days 00:01:26.705000,5.0,2.0,,,0 days 00:00:28.105000,0 days 00:00:34.821000,0 days 00:00:23.779000,0 days 00:23:31.111000,0 days 00:24:05.932000,0 days 00:24:29.711000,318.0,267.0,255.0,319.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:23:03.006000,,12,,,,False,True,12
0 days 00:38:25.921000,BOR,5,0 days 00:01:26.446000,8.0,3.0,,,0 days 00:00:27.991000,0 days 00:00:34.778000,0 days 00:00:23.677000,0 days 00:37:27.466000,0 days 00:38:02.244000,0 days 00:38:25.921000,320.0,270.0,255.0,318.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:36:59.475000,,1,,,,False,True,12
0 days 00:17:23.312000,STR,18,0 days 00:01:27.418000,2.0,1.0,,,0 days 00:00:28.143000,0 days 00:00:35.344000,0 days 00:00:23.931000,0 days 00:16:24.037000,0 days 00:16:59.381000,0 days 00:17:23.312000,319.0,268.0,253.0,320.0,True,SOFT,2.0,True,Aston Martin,0 days 00:15:55.894000,,1,,,,False,True,12
0 days 00:23:22.310000,STR,18,0 days 00:01:26.504000,5.0,2.0,,,0 days 00:00:27.904000,0 days 00:00:34.823000,0 days 00:00:23.777000,0 days 00:22:23.710000,0 days 00:22:58.533000,0 days 00:23:22.310000,319.0,270.0,239.0,324.0,True,SOFT,2.0,True,Aston Martin,0 days 00:21:55.806000,,12,,,,False,True,12
0 days 00:39:01.164000,STR,18,0 days 00:01:26.546000,8.0,3.0,,,0 days 00:00:27.938000,0 days 00:00:34.884000,0 days 00:00:23.724000,0 days 00:38:02.556000,0 days 00:38:37.440000,0 days 00:39:01.164000,321.0,272.0,252.0,320.0,False,SOFT,2.0,True,Aston Martin,0 days 00:37:34.618000,,1,,,,False,True,12
0 days 00:17:11.175000,HUL,27,0 days 00:01:27.477000,2.0,1.0,,,0 days 00:00:28.236000,0 days 00:00:35.367000,0 days 00:00:23.874000,0 days 00:16:11.934000,0 days 00:16:47.301000,0 days 00:17:11.175000,319.0,265.0,254.0,317.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:15:43.698000,,1,,,,False,True,12
0 days 00:24:40.431000,HUL,27,0 days 00:01:27.023000,5.0,2.0,,,0 days 00:00:28.397000,0 days 00:00:34.940000,0 days 00:00:23.686000,0 days 00:23:41.805000,0 days 00:24:16.745000,0 days 00:24:40.431000,319.0,269.0,255.0,319.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:23:13.408000,,12,,,,False,True,12
0 days 00:38:18.640000,HUL,27,0 days 00:01:26.574000,8.0,3.0,,,0 days 00:00:28.176000,0 days 00:00:34.820000,0 days 00:00:23.578000,0 days 00:37:20.242000,0 days 00:37:55.062000,0 days 00:38:18.640000,320.0,269.0,255.0,320.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:36:52.066000,,1,,,,False,True,12
0 days 00:17:40.550000,COL,43,0 days 00:01:27.060000,2.0,1.0,,,0 days 00:00:28.281000,0 days 00:00:35.024000,0 days 00:00:23.755000,0 days 00:16:41.771000,0 days 00:17:16.795000,0 days 00:17:40.550000,321.0,269.0,251.0,322.0,True,SOFT,2.0,True,Alpine,0 days 00:16:13.490000,,1,,,,False,True,12
0 days 00:19:48.453000,NOR,4,0 days 00:01:42.076000,2.0,1.0,,,0 days 00:00:30.336000,0 days 00:00:43.524000,0 days 00:00:28.216000,0 days 00:18:36.713000,0 days 00:19:20.237000,0 days 00:19:48.453000,334.0,207.0,226.0,312.0,True,SOFT,5.0,False,McLaren,0 days 00:18:06.377000,,1,,,,False,True,13
0 days 00:27:26.513000,NOR,4,0 days 00:01:41.010000,5.0,2.0,,,0 days 00:00:30.223000,0 days 00:00:42.908000,0 days 00:00:27.879000,0 days 00:26:15.726000,0 days 00:26:58.634000,0 days 00:27:26.513000,335.0,221.0,227.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:25:45.503000,,1,,,,False,True,13
0 days 00:45:44.322000,NOR,4,0 days 00:01:40.715000,10.0,3.0,,,0 days 00:00:30.119000,0 days 00:00:42.610000,0 days 00:00:27.986000,0 days 00:44:33.726000,0 days 00:45:16.336000,0 days 00:45:44.322000,337.0,221.0,226.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:44:03.607000,,1,,,,False,True,13
0 days 00:55:04.231000,NOR,4,0 days 00:01:41.078000,13.0,4.0,,,0 days 00:00:30.178000,0 days 00:00:42.877000,0 days 00:00:28.023000,0 days 00:53:53.331000,0 days 00:54:36.208000,0 days 00:55:04.231000,338.0,220.0,225.0,313.0,False,SOFT,5.0,False,McLaren,0 days 00:53:23.153000,,1,,,,False,True,13
0 days 01:07:24.751000,NOR,4,0 days 00:01:40.562000,16.0,5.0,,,0 days 00:00:30.005000,0 days 00:00:42.579000,0 days 00:00:27.978000,0 days 01:06:14.194000,0 days 01:06:56.773000,0 days 01:07:24.751000,338.0,217.0,227.0,314.0,True,SOFT,2.0,True,McLaren,0 days 01:05:44.189000,,1,,,,False,True,13
0 days 01:15:04.417000,NOR,4,0 days 00:01:40.677000,19.0,6.0,,,0 days 00:00:30.088000,0 days 00:00:42.532000,0 days 00:00:28.057000,0 days 01:13:53.828000,0 days 01:14:36.360000,0 days 01:15:04.417000,338.0,219.0,227.0,314.0,False,SOFT,2.0,True,McLaren,0 days 01:13:23.740000,,1,,,,False,True,13
0 days 00:19:58.533000,PIA,81,0 days 00:01:41.998000,2.0,1.0,,,0 days 00:00:30.311000,0 days 00:00:43.507000,0 days 00:00:28.180000,0 days 00:18:46.846000,0 days 00:19:30.353000,0 days 00:19:58.533000,333.0,216.0,226.0,312.0,True,SOFT,5.0,False,McLaren,0 days 00:18:16.535000,,1,,,,False,True,13
0 days 00:28:04.549000,PIA,81,0 days 00:01:41.201000,5.0,2.0,,,0 days 00:00:30.315000,0 days 00:00:42.885000,0 days 00:00:28.001000,0 days 00:26:53.663000,0 days 00:27:36.548000,0 days 00:28:04.549000,333.0,218.0,228.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:26:23.348000,,1,,,,False,True,13
