DriverNumber,LapTime,SpeedST,Compound,TyreLife,Team,TrackTemp,Rainfall,WindSpeed,RoundNumber,FuelLevel,QualiBest,Target
87,93.59,271.0,INTERMEDIATE,18.0,Haas F1 Team,19.2,True,2.4,1,35.0,75.096,1.2462714392244594
1,90.686,276.0,INTERMEDIATE,23.0,Red Bull Racing,19.2,True,2.0,1,34.0,75.096,1.2076009374667094
4,89.922,288.0,INTERMEDIATE,23.0,McLaren,19.2,True,2.4,1,34.0,75.096,1.1974272930648768
5,92.966,291.0,INTERMEDIATE,23.0,Kick Sauber,19.2,True,2.0,1,34.0,75.096,1.2379620752103973
10,92.438,272.0,INTERMEDIATE,23.0,Alpine,19.2,True,2.0,1,34.0,75.096,1.2309310748908064
12,91.324,287.0,INTERMEDIATE,23.0,Mercedes,19.2,True,2.0,1,34.0,75.096,1.2160967295195482
14,92.51,280.0,INTERMEDIATE,23.0,Aston Martin,19.2,True,2.0,1,34.0,75.096,1.2318898476616598
16,91.551,290.0,INTERMEDIATE,23.0,Ferrari,19.2,True,2.0,1,34.0,75.096,1.219119527005433
18,92.643,275.0,INTERMEDIATE,19.0,Aston Martin,19.2,True,2.0,1,34.0,75.096,1.2336609140300414
22,91.793,273.0,INTERMEDIATE,23.0,Racing Bulls,19.2,True,2.0,1,34.0,75.096,1.2223420688185789
23,91.75,279.0,INTERMEDIATE,21.0,Williams,19.2,True,2.0,1,34.0,75.096,1.2217694684137637
27,92.765,289.0,INTERMEDIATE,23.0,Kick Sauber,19.2,True,2.0,1,34.0,75.096,1.2352855012250985
30,92.622,267.0,INTERMEDIATE,22.0,Red Bull Racing,19.2,True,2.0,1,34.0,75.096,1.233381271971876
31,93.338,276.0,INTERMEDIATE,19.0,Haas F1 Team,19.2,False,2.6,1,34.0,75.096,1.2429157345264727
44,91.771,289.0,INTERMEDIATE,23.0,Ferrari,19.2,True,2.0,1,34.0,75.096,1.2220491104719293
63,90.975,288.0,INTERMEDIATE,23.0,Mercedes,19.2,True,2.0,1,34.0,75.096,1.2114493448386066
81,89.739,282.0,INTERMEDIATE,23.0,McLaren,19.2,True,2.4,1,34.0,75.096,1.1949904122722914
87,93.342,273.0,INTERMEDIATE,19.0,Haas F1 Team,19.2,False,2.6,1,34.0,75.096,1.242968999680409
1,90.978,275.0,INTERMEDIATE,24.0,Red Bull Racing,19.2,False,2.6,1,33.0,75.096,1.2114892937040587
4,89.687,287.0,INTERMEDIATE,24.0,McLaren,19.2,False,2.6,1,33.0,75.096,1.1942979652711196
5,92.369,290.0,INTERMEDIATE,24.0,Kick Sauber,19.2,False,3.6,1,33.0,75.096,1.2300122509854052
10,92.035,272.0,INTERMEDIATE,24.0,Alpine,19.2,False,3.6,1,33.0,75.096,1.2255646106317246
12,90.822,293.0,INTERMEDIATE,24.0,Mercedes,19.2,False,3.6,1,33.0,75.096,1.2094119527005434
14,91.665,278.0,INTERMEDIATE,24.0,Aston Martin,19.2,False,3.6,1,33.0,75.096,1.2206375838926176
16,90.732,287.0,INTERMEDIATE,24.0,Ferrari,19.2,False,2.6,1,33.0,75.096,1.2082134867369767
18,92.102,281.0,INTERMEDIATE,20.0,Aston Martin,19.2,False,3.6,1,33.0,75.096,1.2264568019601576
22,91.38,272.0,INTERMEDIATE,24.0,Racing Bulls,19.2,False,2.6,1,33.0,75.096,1.2168424416746564
23,91.868,281.0,INTERMEDIATE,22.0,Williams,19.2,False,2.6,1,33.0,75.096,1.2233407904548843
27,92.469,288.0,INTERMEDIATE,24.0,Kick Sauber,19.2,False,3.6,1,33.0,75.096,1.2313438798338125
30,92.155,279.0,INTERMEDIATE,23.0,Red Bull Racing,19.2,False,3.6,1,33.0,75.096,1.2271625652498135
31,93.048,272.0,INTERMEDIATE,20.0,Haas F1 Team,19.2,False,3.6,1,33.0,75.096,1.2390540108660915
44,91.852,283.0,INTERMEDIATE,24.0,Ferrari,19.2,False,2.6,1,33.0,75.096,1.2231277298391392
63,90.673,279.0,INTERMEDIATE,24.0,Mercedes,19.2,False,2.6,1,33.0,75.096,1.2074278257164164
81,89.626,286.0,INTERMEDIATE,24.0,McLaren,19.2,False,2.6,1,33.0,75.096,1.193485671673591
87,93.042,272.0,INTERMEDIATE,20.0,Haas F1 Team,19.2,False,3.6,1,33.0,75.096,1.238974113135187
1,90.845,278.0,INTERMEDIATE,25.0,Red Bull Racing,19.2,False,3.7,1,32.0,75.096,1.209718227335677
4,89.601,283.0,INTERMEDIATE,25.0,McLaren,19.2,False,3.6,1,32.0,75.096,1.1931527644614892
5,92.235,289.0,INTERMEDIATE,25.0,Kick Sauber,19.2,False,3.7,1,32.0,75.096,1.2282278683285395
10,91.622,275.0,INTERMEDIATE,25.0,Alpine,19.2,False,3.7,1,32.0,75.096,1.2200649834878021
12,90.706,299.0,INTERMEDIATE,25.0,Mercedes,19.2,False,3.7,1,32.0,75.096,1.2078672632363907
14,91.761,282.0,INTERMEDIATE,25.0,Aston Martin,19.2,False,3.7,1,32.0,75.096,1.2219159475870884
16,90.251,287.0,INTERMEDIATE,25.0,Ferrari,19.2,False,3.7,1,32.0,75.096,1.2018083519761371
18,92.092,285.0,INTERMEDIATE,21.0,Aston Martin,19.2,False,3.7,1,32.0,75.096,1.226323639075317
22,91.38,278.0,INTERMEDIATE,25.0,Racing Bulls,19.2,False,3.7,1,32.0,75.096,1.2168424416746564
23,91.014,272.0,INTERMEDIATE,23.0,Williams,19.2,False,3.7,1,32.0,75.096,1.2119686800894853
27,91.975,289.0,INTERMEDIATE,25.0,Kick Sauber,19.2,False,3.7,1,32.0,75.096,1.2247656333226802
30,91.959,285.0,INTERMEDIATE,24.0,Red Bull Racing,19.2,True,2.4,1,32.0,75.096,1.224552572706935
31,92.538,279.0,INTERMEDIATE,21.0,Haas F1 Team,19.2,True,2.4,1,32.0,75.096,1.2322627037392138
44,90.86,284.0,INTERMEDIATE,25.0,Ferrari,19.2,False,3.7,1,32.0,75.096,1.209917971662938
63,90.488,291.0,INTERMEDIATE,25.0,Mercedes,19.2,False,3.7,1,32.0,75.096,1.2049643123468625
81,89.295,290.0,INTERMEDIATE,25.0,McLaren,19.2,False,3.6,1,32.0,75.096,1.1890779801853626
87,92.613,272.0,INTERMEDIATE,21.0,Haas F1 Team,19.2,True,2.4,1,32.0,75.096,1.2332614253755192
1,90.293,286.0,INTERMEDIATE,26.0,Red Bull Racing,19.2,True,2.4,1,31.0,75.096,1.2023676360924684
4,89.16,289.0,INTERMEDIATE,26.0,McLaren,19.2,True,2.4,1,31.0,75.096,1.1872802812400127
5,91.425,291.0,INTERMEDIATE,26.0,Kick Sauber,19.2,False,3.1,1,31.0,75.096,1.2174416746564396
10,90.928,282.0,INTERMEDIATE,26.0,Alpine,19.2,False,3.1,1,31.0,75.096,1.2108234792798551
12,91.299,292.0,INTERMEDIATE,26.0,Mercedes,19.2,False,3.1,1,31.0,75.096,1.2157638223074465
14,91.343,288.0,INTERMEDIATE,26.0,Aston Martin,19.2,False,3.1,1,31.0,75.096,1.2163497390007456
16,90.34,288.0,INTERMEDIATE,26.0,Ferrari,19.2,True,2.4,1,31.0,75.096,1.2029935016512197
18,91.547,284.0,INTERMEDIATE,22.0,Aston Martin,19.2,False,3.1,1,31.0,75.096,1.2190662618514967
22,91.205,274.0,INTERMEDIATE,26.0,Racing Bulls,19.2,True,2.4,1,31.0,75.096,1.2145120911899434
23,91.309,272.0,INTERMEDIATE,24.0,Williams,19.2,False,3.1,1,31.0,75.096,1.2158969851922872
27,91.81,291.0,INTERMEDIATE,26.0,Kick Sauber,19.2,False,3.1,1,31.0,75.096,1.222568445722808
30,91.129,279.0,INTERMEDIATE,25.0,Red Bull Racing,19.2,False,3.1,1,31.0,75.096,1.2135000532651539
31,92.54,278.0,INTERMEDIATE,22.0,Haas F1 Team,19.2,False,3.1,1,31.0,75.096,1.232289336316182
44,91.302,286.0,INTERMEDIATE,26.0,Ferrari,19.2,False,3.1,1,31.0,75.096,1.2158037711728986
63,90.111,286.0,INTERMEDIATE,26.0,Mercedes,19.2,True,2.4,1,31.0,75.096,1.199944071588367
81,89.133,293.0,INTERMEDIATE,26.0,McLaren,19.2,True,2.4,1,31.0,75.096,1.1869207414509426
87,92.577,283.0,INTERMEDIATE,22.0,Haas F1 Team,19.2,False,3.1,1,31.0,75.096,1.2327820389900925
1,89.731,283.0,INTERMEDIATE,27.0,Red Bull Racing,19.1,False,3.2,1,30.0,75.096,1.1948838819644187
4,89.25,291.0,INTERMEDIATE,27.0,McLaren,19.2,False,3.1,1,30.0,75.096,1.1884787472035794
5,91.406,292.0,INTERMEDIATE,27.0,Kick Sauber,19.1,False,3.2,1,30.0,75.096,1.2171886651752424
10,90.635,279.0,INTERMEDIATE,27.0,Alpine,19.1,False,3.2,1,30.0,75.096,1.2069218067540215
12,90.463,293.0,INTERMEDIATE,27.0,Mercedes,19.1,False,3.2,1,30.0,75.096,1.2046314051347606
14,90.895,277.0,INTERMEDIATE,27.0,Aston Martin,19.1,False,3.2,1,30.0,75.096,1.2103840417598806
16,90.563,291.0,INTERMEDIATE,27.0,Ferrari,19.1,False,3.2,1,30.0,75.096,1.2059630339831682
18,91.408,289.0,INTERMEDIATE,23.0,Aston Martin,19.1,False,3.2,1,30.0,75.096,1.2172152977522104
22,91.066,280.0,INTERMEDIATE,27.0,Racing Bulls,19.1,False,3.2,1,30.0,75.096,1.2126611270906573
23,90.452,275.0,INTERMEDIATE,25.0,Williams,19.1,False,3.2,1,30.0,75.096,1.2044849259614359
27,91.118,291.0,INTERMEDIATE,27.0,Kick Sauber,19.1,False,3.2,1,30.0,75.096,1.213353574091829
30,91.094,276.0,INTERMEDIATE,26.0,Red Bull Racing,19.1,False,2.5,1,30.0,75.096,1.2130339831682113
31,92.302,280.0,INTERMEDIATE,23.0,Haas F1 Team,19.1,False,2.5,1,30.0,75.096,1.2291200596569725
44,90.755,296.0,INTERMEDIATE,27.0,Ferrari,19.1,False,3.2,1,30.0,75.096,1.2085197613721101
63,89.863,283.0,INTERMEDIATE,27.0,Mercedes,19.1,False,3.2,1,30.0,75.096,1.1966416320443165
81,89.037,287.0,INTERMEDIATE,27.0,McLaren,19.2,False,3.1,1,30.0,75.096,1.1856423777564717
87,92.507,285.0,INTERMEDIATE,23.0,Haas F1 Team,19.1,False,2.5,1,30.0,75.096,1.2318498987962074
1,89.411,286.0,INTERMEDIATE,28.0,Red Bull Racing,19.1,False,2.5,1,29.0,75.096,1.1906226696495152
4,89.097,290.0,INTERMEDIATE,28.0,McLaren,19.1,False,2.5,1,29.0,75.096,1.186441355065516
5,90.755,290.0,INTERMEDIATE,28.0,Kick Sauber,19.1,False,2.3,1,29.0,75.096,1.2085197613721101
10,90.382,277.0,INTERMEDIATE,28.0,Alpine,19.1,False,2.3,1,29.0,75.096,1.203552785767551
12,90.716,296.0,INTERMEDIATE,28.0,Mercedes,19.1,False,2.3,1,29.0,75.096,1.2080004261212314
14,90.652,291.0,INTERMEDIATE,28.0,Aston Martin,19.1,False,2.3,1,29.0,75.096,1.2071481836582507
16,89.723,288.0,INTERMEDIATE,28.0,Ferrari,19.1,False,2.5,1,29.0,75.096,1.1947773516565463
18,90.725,293.0,INTERMEDIATE,24.0,Aston Martin,19.1,False,2.3,1,29.0,75.096,1.208120272717588
22,90.709,277.0,INTERMEDIATE,28.0,Racing Bulls,19.1,False,2.3,1,29.0,75.096,1.207907212101843
23,90.332,283.0,INTERMEDIATE,26.0,Williams,19.1,False,2.3,1,29.0,75.096,1.202886971343347
27,90.801,289.0,INTERMEDIATE,28.0,Kick Sauber,19.1,False,2.3,1,29.0,75.096,1.2091323106423777
30,91.084,277.0,INTERMEDIATE,27.0,Red Bull Racing,19.1,False,2.3,1,29.0,75.096,1.2129008202833707
31,92.21,283.0,INTERMEDIATE,24.0,Haas F1 Team,19.1,False,2.3,1,29.0,75.096,1.2278949611164376
44,90.143,293.0,INTERMEDIATE,28.0,Ferrari,19.1,False,2.3,1,29.0,75.096,1.2003701928198571
63,89.696,287.0,INTERMEDIATE,28.0,Mercedes,19.1,False,2.5,1,29.0,75.096,1.1944178118674762
81,88.629,289.0,INTERMEDIATE,28.0,McLaren,19.1,False,2.5,1,29.0,75.096,1.1802093320549696
87,94.505,282.0,INTERMEDIATE,24.0,Haas F1 Team,19.1,False,2.3,1,29.0,75.096,1.2584558431873867
1,89.043,289.0,INTERMEDIATE,29.0,Red Bull Racing,19.1,False,2.7,1,28.0,75.096,1.1857222754873762
4,88.357,291.0,INTERMEDIATE,29.0,McLaren,19.1,False,2.3,1,28.0,75.096,1.1765873015873016
5,91.329,291.0,INTERMEDIATE,29.0,Kick Sauber,19.1,False,3.1,1,28.0,75.096,1.2161633109619685
10,90.051,284.0,INTERMEDIATE,29.0,Alpine,19.1,False,2.7,1,28.0,75.096,1.1991450942793225
12,89.919,297.0,INTERMEDIATE,29.0,Mercedes,19.1,False,2.7,1,28.0,75.096,1.1973873441994247
14,89.718,296.0,INTERMEDIATE,29.0,Aston Martin,19.1,False,2.7,1,28.0,75.096,1.194710770214126
16,89.492,291.0,INTERMEDIATE,29.0,Ferrari,19.1,False,2.7,1,28.0,75.096,1.1917012890167253
18,90.935,288.0,INTERMEDIATE,25.0,Aston Martin,19.1,False,2.7,1,28.0,75.096,1.2109166932992437
22,90.031,284.0,INTERMEDIATE,29.0,Racing Bulls,19.1,False,2.7,1,28.0,75.096,1.198878768509641
23,90.023,280.0,INTERMEDIATE,27.0,Williams,19.1,False,2.7,1,28.0,75.096,1.1987722382017683
27,90.378,290.0,INTERMEDIATE,29.0,Kick Sauber,19.1,False,2.7,1,28.0,75.096,1.2034995206136145
30,90.803,277.0,INTERMEDIATE,28.0,Red Bull Racing,19.1,False,3.1,1,28.0,75.096,1.209158943219346
31,93.743,277.0,INTERMEDIATE,25.0,Haas F1 Team,19.1,False,3.1,1,28.0,75.096,1.2483088313625226
44,90.127,297.0,INTERMEDIATE,29.0,Ferrari,19.1,False,2.7,1,28.0,75.096,1.200157132204112
63,89.488,292.0,INTERMEDIATE,29.0,Mercedes,19.1,False,2.7,1,28.0,75.096,1.191648023862789
81,88.188,292.0,INTERMEDIATE,29.0,McLaren,19.1,False,2.3,1,28.0,75.096,1.174336848833493
87,91.267,278.0,INTERMEDIATE,25.0,Haas F1 Team,19.1,False,3.1,1,28.0,75.096,1.215337701075956
1,88.237,292.0,INTERMEDIATE,30.0,Red Bull Racing,19.1,False,3.1,1,27.0,75.096,1.1749893469692125
4,88.032,292.0,INTERMEDIATE,30.0,McLaren,19.1,False,3.1,1,27.0,75.096,1.1722595078299776
5,91.146,291.0,INTERMEDIATE,30.0,Kick Sauber,19.1,False,2.5,1,27.0,75.096,1.213726430169383
10,90.124,282.0,INTERMEDIATE,30.0,Alpine,19.1,False,2.5,1,27.0,75.096,1.2001171833386597
12,89.794,288.0,INTERMEDIATE,30.0,Mercedes,19.1,False,2.5,1,27.0,75.096,1.1957228081389155
14,89.374,289.0,INTERMEDIATE,30.0,Aston Martin,19.1,False,2.5,1,27.0,75.096,1.1901299669756045
16,89.367,293.0,INTERMEDIATE,30.0,Ferrari,19.1,False,3.1,1,27.0,75.096,1.1900367529562161
18,90.853,289.0,INTERMEDIATE,26.0,Aston Martin,19.1,False,2.5,1,27.0,75.096,1.2098247576435495
22,90.184,282.0,INTERMEDIATE,30.0,Racing Bulls,19.1,False,2.5,1,27.0,75.096,1.2009161606477041
23,89.628,278.0,INTERMEDIATE,28.0,Williams,19.1,False,2.5,1,27.0,75.096,1.1935123042505593
27,90.691,289.0,INTERMEDIATE,30.0,Kick Sauber,19.1,False,2.5,1,27.0,75.096,1.2076675189091297
30,91.312,286.0,INTERMEDIATE,29.0,Red Bull Racing,19.1,False,2.5,1,27.0,75.096,1.2159369340577393
31,91.501,279.0,INTERMEDIATE,26.0,Haas F1 Team,19.1,False,2.5,1,27.0,75.096,1.2184537125812294
44,89.737,291.0,INTERMEDIATE,30.0,Ferrari,19.1,False,2.5,1,27.0,75.096,1.1949637796953232
63,89.789,284.0,INTERMEDIATE,30.0,Mercedes,19.1,False,3.1,1,27.0,75.096,1.1956562266964952
81,88.331,294.0,INTERMEDIATE,30.0,McLaren,19.1,False,3.1,1,27.0,75.096,1.1762410780867156
87,91.377,277.0,INTERMEDIATE,26.0,Haas F1 Team,19.1,False,2.5,1,27.0,75.096,1.216802492809204
1,88.127,288.0,INTERMEDIATE,31.0,Red Bull Racing,19.1,False,2.5,1,26.0,75.096,1.1735245552359646
4,87.695,295.0,INTERMEDIATE,31.0,McLaren,19.1,False,2.5,1,26.0,75.096,1.1677719186108446
5,90.446,292.0,INTERMEDIATE,31.0,Kick Sauber,19.1,False,4.4,1,26.0,75.096,1.2044050282305314
10,89.299,283.0,INTERMEDIATE,31.0,Alpine,19.1,False,2.1,1,26.0,75.096,1.189131245339299
12,89.245,289.0,INTERMEDIATE,31.0,Mercedes,19.1,False,2.1,1,26.0,75.096,1.188412165761159
14,88.85,290.0,INTERMEDIATE,31.0,Aston Martin,19.1,False,2.1,1,26.0,75.096,1.1831522318099499
16,89.546,292.0,INTERMEDIATE,31.0,Ferrari,19.1,False,2.1,1,26.0,75.096,1.1924203685948653
18,91.077,283.0,INTERMEDIATE,27.0,Aston Martin,19.1,False,2.1,1,26.0,75.096,1.212807606263982
22,90.082,283.0,INTERMEDIATE,31.0,Racing Bulls,19.1,False,2.1,1,26.0,75.096,1.1995578992223286
23,90.053,291.0,INTERMEDIATE,29.0,Williams,19.1,False,2.1,1,26.0,75.096,1.1991717268562905
27,90.071,290.0,INTERMEDIATE,31.0,Kick Sauber,19.1,False,2.1,1,26.0,75.096,1.1994114200490038
30,91.649,276.0,INTERMEDIATE,30.0,Red Bull Racing,19.1,False,4.4,1,26.0,75.096,1.2204245232768722
31,91.624,277.0,INTERMEDIATE,27.0,Haas F1 Team,19.1,False,4.4,1,26.0,75.096,1.2200916160647703
44,90.422,295.0,INTERMEDIATE,31.0,Ferrari,19.1,False,2.1,1,26.0,75.096,1.2040854373069136
63,89.041,290.0,INTERMEDIATE,31.0,Mercedes,19.1,False,2.1,1,26.0,75.096,1.185695642910408
81,87.916,296.0,INTERMEDIATE,31.0,McLaren,19.1,False,2.5,1,26.0,75.096,1.170714818365825
87,91.257,282.0,INTERMEDIATE,27.0,Haas F1 Team,19.1,False,4.4,1,26.0,75.096,1.2152045381911154
1,88.208,287.0,INTERMEDIATE,32.0,Red Bull Racing,19.1,False,4.4,1,25.0,75.096,1.1746031746031744
4,87.8,295.0,INTERMEDIATE,32.0,McLaren,19.1,False,4.4,1,25.0,75.096,1.1691701289016725
5,89.83,291.0,INTERMEDIATE,32.0,Kick Sauber,19.0,False,4.3,1,25.0,75.096,1.1962021945243422
10,89.383,280.0,INTERMEDIATE,32.0,Alpine,19.0,False,4.3,1,25.0,75.096,1.190249813571961
12,89.032,291.0,INTERMEDIATE,32.0,Mercedes,19.0,False,4.3,1,25.0,75.096,1.1855757963140512
14,88.819,294.0,INTERMEDIATE,32.0,Aston Martin,19.0,False,4.3,1,25.0,75.096,1.1827394268669436
16,89.337,293.0,INTERMEDIATE,32.0,Ferrari,19.1,False,4.4,1,25.0,75.096,1.189637264301694
18,90.657,288.0,INTERMEDIATE,28.0,Aston Martin,19.0,False,4.3,1,25.0,75.096,1.207214765100671
22,90.492,281.0,INTERMEDIATE,32.0,Racing Bulls,19.0,False,4.3,1,25.0,75.096,1.205017577500799
23,90.186,290.0,INTERMEDIATE,30.0,Williams,19.0,False,4.3,1,25.0,75.096,1.2009427932246723
27,90.109,289.0,INTERMEDIATE,32.0,Kick Sauber,19.0,False,4.3,1,25.0,75.096,1.1999174390113987
44,90.234,289.0,INTERMEDIATE,32.0,Ferrari,19.0,False,4.3,1,25.0,75.096,1.201581975071908
63,89.361,292.0,INTERMEDIATE,32.0,Mercedes,19.1,False,4.4,1,25.0,75.096,1.1899568552253117
81,89.379,293.0,INTERMEDIATE,32.0,McLaren,19.1,False,4.4,1,25.0,75.096,1.190196548418025
4,87.495,291.0,INTERMEDIATE,33.0,McLaren,19.0,False,4.3,1,24.0,75.096,1.16510866091403
81,88.226,290.0,INTERMEDIATE,33.0,McLaren,19.0,False,4.3,1,24.0,75.096,1.1748428677958878
1,85.317,282.0,MEDIUM,8.0,Red Bull Racing,19.3,False,5.1,1,15.0,75.096,1.1361057845957174
4,83.797,298.0,HARD,9.0,McLaren,19.3,False,5.1,1,15.0,75.096,1.1158650260999254
5,84.77,295.0,MEDIUM,9.0,Kick Sauber,19.3,False,5.1,1,15.0,75.096,1.128821774794929
10,87.942,284.0,HARD,9.0,Alpine,19.3,False,5.1,1,15.0,75.096,1.171061041866411
12,87.505,295.0,HARD,9.0,Mercedes,19.3,False,5.1,1,15.0,75.096,1.1652418237988706
16,86.831,286.0,HARD,9.0,Ferrari,19.3,False,5.1,1,15.0,75.096,1.156266645360605
18,87.301,291.0,HARD,10.0,Aston Martin,19.3,False,5.1,1,15.0,75.096,1.1625253009481198
22,87.146,273.0,MEDIUM,9.0,Racing Bulls,19.3,False,5.1,1,15.0,75.096,1.1604612762330884
23,87.127,268.0,MEDIUM,9.0,Williams,19.3,False,5.1,1,15.0,75.096,1.1602082667518907
27,87.472,277.0,MEDIUM,9.0,Kick Sauber,19.3,False,5.1,1,15.0,75.096,1.1648023862788963
30,84.098,296.0,MEDIUM,9.0,Red Bull Racing,19.3,False,5.1,1,15.0,75.096,1.1198732289336315
31,86.764,283.0,MEDIUM,3.0,Haas F1 Team,19.3,False,5.1,1,15.0,75.096,1.155374454032172
44,87.508,268.0,HARD,10.0,Ferrari,19.3,False,5.1,1,15.0,75.096,1.165281772664323
63,86.239,289.0,HARD,8.0,Mercedes,19.3,False,5.1,1,15.0,75.096,1.1483834025780335
81,84.583,296.0,HARD,9.0,McLaren,19.3,False,5.1,1,15.0,75.096,1.1263316288484073
1,83.081,297.0,MEDIUM,9.0,Red Bull Racing,19.3,False,2.2,1,14.0,75.096,1.1063305635453287
4,82.167,300.0,HARD,10.0,McLaren,19.3,False,2.2,1,14.0,75.096,1.0941594758708852
5,84.192,294.0,MEDIUM,10.0,Kick Sauber,19.3,False,2.2,1,14.0,75.096,1.1211249600511344
10,85.02,294.0,HARD,10.0,Alpine,19.3,False,2.2,1,14.0,75.096,1.1321508469159476
12,84.901,297.0,HARD,10.0,Mercedes,19.3,False,2.2,1,14.0,75.096,1.1305662085863426
16,85.271,295.0,HARD,10.0,Ferrari,19.3,False,2.2,1,14.0,75.096,1.13549323532545
18,85.538,301.0,HARD,11.0,Aston Martin,19.3,False,2.2,1,14.0,75.096,1.1390486843506977
22,84.194,304.0,MEDIUM,10.0,Racing Bulls,19.3,False,2.2,1,14.0,75.096,1.1211515926281026
23,84.597,287.0,MEDIUM,10.0,Williams,19.3,False,2.2,1,14.0,75.096,1.1265180568871842
27,85.243,296.0,MEDIUM,10.0,Kick Sauber,19.3,False,2.2,1,14.0,75.096,1.1351203792478959
30,82.97,295.0,MEDIUM,10.0,Red Bull Racing,19.3,False,2.2,1,14.0,75.096,1.1048524555235963
31,88.505,292.0,MEDIUM,4.0,Haas F1 Team,19.3,False,1.3,1,14.0,75.096,1.1785581122829443
44,84.218,293.0,HARD,11.0,Ferrari,19.3,False,2.2,1,14.0,75.096,1.1214711835517204
63,85.065,298.0,HARD,9.0,Mercedes,19.3,False,2.2,1,14.0,75.096,1.1327500798977308
81,83.242,304.0,HARD,10.0,McLaren,19.3,False,2.2,1,14.0,75.096,1.1084744859912645
4,91.567,292.0,INTERMEDIATE,2.0,McLaren,19.3,True,1.8,1,11.0,75.096,1.219332587621178
12,90.78,288.0,INTERMEDIATE,2.0,Mercedes,19.3,True,1.8,1,11.0,75.096,1.2088526685842123
16,96.429,256.0,HARD,13.0,Ferrari,19.3,True,1.8,1,11.0,75.096,1.2840763822307446
18,92.361,292.0,INTERMEDIATE,2.0,Aston Martin,19.3,True,1.8,1,11.0,75.096,1.2299057206775328
23,92.795,272.0,INTERMEDIATE,2.0,Williams,19.3,True,1.8,1,11.0,75.096,1.2356849898796207
27,91.21,294.0,INTERMEDIATE,2.0,Kick Sauber,19.3,True,1.8,1,11.0,75.096,1.2145786726323637
44,96.714,276.0,HARD,14.0,Ferrari,19.3,True,1.8,1,11.0,75.096,1.2878715244487056
63,91.87,292.0,INTERMEDIATE,2.0,Mercedes,19.3,True,1.8,1,11.0,75.096,1.2233674230318525
1,93.864,244.0,INTERMEDIATE,6.0,Red Bull Racing,18.7,False,1.6,1,5.0,75.096,1.2499201022690956
4,93.198,268.0,INTERMEDIATE,8.0,McLaren,18.7,False,1.6,1,5.0,75.096,1.2410514541387023
12,95.008,253.0,INTERMEDIATE,8.0,Mercedes,18.7,False,1.6,1,5.0,75.096,1.2651539362948758
18,95.395,257.0,INTERMEDIATE,8.0,Aston Martin,18.7,False,1.6,1,5.0,75.096,1.2703073399382123
23,94.996,240.0,INTERMEDIATE,8.0,Williams,18.7,False,1.6,1,5.0,75.096,1.264994140833067
63,94.334,242.0,INTERMEDIATE,8.0,Mercedes,18.7,False,1.6,1,5.0,75.096,1.2561787578566102
81,97.224,243.0,INTERMEDIATE,8.0,McLaren,18.7,False,1.6,1,5.0,75.096,1.2946628315755833
87,93.258,274.0,INTERMEDIATE,8.0,Haas F1 Team,18.7,False,1.6,1,5.0,75.096,1.2418504314477468
1,90.859,273.0,INTERMEDIATE,7.0,Red Bull Racing,18.7,False,2.3,1,4.0,75.096,1.209904655374454
4,90.482,290.0,INTERMEDIATE,9.0,McLaren,18.7,False,2.3,1,4.0,75.096,1.204884414615958
10,92.297,258.0,INTERMEDIATE,7.0,Alpine,18.7,False,2.3,1,4.0,75.096,1.229053478214552
12,91.398,280.0,INTERMEDIATE,9.0,Mercedes,18.7,False,2.3,1,4.0,75.096,1.2170821348673697
16,92.731,261.0,INTERMEDIATE,6.0,Ferrari,18.7,False,2.3,1,4.0,75.096,1.2348327474166398
18,91.558,274.0,INTERMEDIATE,9.0,Aston Martin,18.7,False,2.3,1,4.0,75.096,1.2192127410248217
22,94.836,255.0,INTERMEDIATE,6.0,Racing Bulls,18.7,False,2.3,1,4.0,75.096,1.2628635346756152
23,91.917,260.0,INTERMEDIATE,9.0,Williams,18.7,False,2.3,1,4.0,75.096,1.223993288590604
27,91.815,275.0,INTERMEDIATE,9.0,Kick Sauber,18.7,False,2.3,1,4.0,75.096,1.2226350271652284
31,94.582,250.0,INTERMEDIATE,7.0,Haas F1 Team,18.7,False,2.3,1,4.0,75.096,1.2594811974006603
44,93.039,269.0,INTERMEDIATE,6.0,Ferrari,18.7,False,2.3,1,4.0,75.096,1.2389341642697347
63,91.177,272.0,INTERMEDIATE,9.0,Mercedes,18.7,False,2.3,1,4.0,75.096,1.2141392351123894
81,91.809,272.0,INTERMEDIATE,9.0,McLaren,18.7,False,2.3,1,4.0,75.096,1.222555129434324
87,91.366,287.0,INTERMEDIATE,9.0,Haas F1 Team,18.7,False,2.6,1,4.0,75.096,1.2166560136358793
1,89.1,273.0,INTERMEDIATE,8.0,Red Bull Racing,18.7,False,1.3,1,3.0,75.096,1.1864813039309683
4,89.428,289.0,INTERMEDIATE,10.0,McLaren,18.7,False,1.3,1,3.0,75.096,1.1908490465537445
10,94.967,277.0,INTERMEDIATE,8.0,Alpine,18.7,False,1.3,1,3.0,75.096,1.2646079684670288
12,90.562,289.0,INTERMEDIATE,10.0,Mercedes,18.7,False,1.3,1,3.0,75.096,1.205949717694684
16,91.082,272.0,INTERMEDIATE,7.0,Ferrari,18.7,False,1.3,1,3.0,75.096,1.2128741877064024
18,90.794,289.0,INTERMEDIATE,10.0,Aston Martin,18.7,False,1.3,1,3.0,75.096,1.2090390966229891
