DriverNumber,LapTime,LapNumber,SpeedST,TyreLife,TrackTemp,Rainfall,Position,RoundNumber,FuelLevel,QualiBest,Target,DriverPower,TeamPace,C_INTERMEDIATE,Length,Traction,Abrasion,TrackEvolution,TyreStress,Lateral,Downforce,CompoundRating,GapAhead,GapBehind
30,95.536,10.0,316.0,10.0,38.0,0,12.0,5,40.0,87.294,1.0944165692945678,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,0.576,0.776
31,96.085,10.0,328.0,9.0,38.0,0,17.0,5,40.0,87.294,1.1007056613283843,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.767,3.37
44,94.58,10.0,316.0,10.0,38.0,0,6.0,5,40.0,87.294,1.0834650720553531,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,1.781,1.426
55,94.869,10.0,321.0,10.0,38.0,0,8.0,5,40.0,87.294,1.0867757234174171,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.751,1.465
63,94.126,10.0,314.0,10.0,38.0,0,3.0,5,40.0,87.294,1.078264256420831,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,2.53,2.27
81,94.045,10.0,308.0,10.0,38.0,0,2.0,5,40.0,87.294,1.0773363575961694,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,0.923,2.53
87,95.505,10.0,325.0,10.0,38.0,0,13.0,5,40.0,87.294,1.0940614475221664,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,0.776,2.316
1,94.001,11.0,301.0,11.0,37.4,0,1.0,5,39.0,87.294,1.0768323137901803,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,1.155
4,94.088,11.0,313.0,11.0,37.4,0,7.0,5,39.0,87.294,1.077828945861113,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,1.177,2.289
5,95.738,11.0,316.0,10.0,37.3,0,18.0,5,39.0,87.294,1.0967305885856988,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.875,100.0
6,95.149,11.0,314.0,11.0,37.4,0,10.0,5,39.0,87.294,1.089983274910074,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.295,0.835
7,95.967,11.0,333.0,10.0,37.3,0,16.0,5,39.0,87.294,1.0993539074850505,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,0.533,0.65
12,94.593,11.0,314.0,11.0,37.4,0,5.0,5,39.0,87.294,1.0836139940889409,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,1.86,1.827
14,95.739,11.0,312.0,12.0,37.4,0,11.0,5,39.0,87.294,1.096742044126744,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,0.835,1.014
16,94.293,11.0,316.0,11.0,37.4,0,4.0,5,39.0,87.294,1.0801773317753798,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.563,1.86
18,95.714,11.0,313.0,12.0,37.3,0,14.0,5,39.0,87.294,1.096455655600614,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,2.375,0.964
23,95.004,11.0,320.0,11.0,37.4,0,9.0,5,39.0,87.294,1.0883222214585195,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.488,1.295
27,95.868,11.0,315.0,11.0,37.3,0,15.0,5,39.0,87.294,1.0982198089215751,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,0.964,0.533
30,95.736,11.0,313.0,11.0,37.4,0,12.0,5,39.0,87.294,1.0967076775036086,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,1.014,0.745
31,96.147,11.0,329.0,10.0,37.3,0,17.0,5,39.0,87.294,1.1014159048731873,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.65,2.875
44,94.456,11.0,316.0,11.0,37.4,0,6.0,5,39.0,87.294,1.082044584965748,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,1.827,1.177
55,94.771,11.0,317.0,11.0,37.4,0,8.0,5,39.0,87.294,1.085653080394987,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,2.289,1.488
63,94.269,11.0,313.0,11.0,37.4,0,3.0,5,39.0,87.294,1.079902398790295,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,2.611,2.563
81,93.808,11.0,311.0,11.0,37.4,0,2.0,5,39.0,87.294,1.0746213943684562,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,1.155,2.611
87,95.423,11.0,327.0,11.0,37.4,0,13.0,5,39.0,87.294,1.0931220931564598,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,0.745,2.375
1,93.96,12.0,303.0,12.0,37.1,0,1.0,5,38.0,87.294,1.076362636607327,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,0.962
4,94.311,12.0,319.0,12.0,37.1,0,6.0,5,38.0,87.294,1.0803835315141936,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,0.809,2.972
5,95.81,12.0,317.0,11.0,37.1,0,18.0,5,38.0,87.294,1.0975553875409536,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.466,100.0
6,95.33,12.0,313.0,12.0,37.1,0,10.0,5,38.0,87.294,1.092056727839256,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.44,1.425
7,95.805,12.0,332.0,11.0,37.1,0,16.0,5,38.0,87.294,1.0974981098357277,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,0.632,0.83
12,94.433,12.0,313.0,12.0,37.1,0,5.0,5,38.0,87.294,1.0817811075217083,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,2.16,1.69
14,95.792,12.0,313.0,13.0,37.1,0,11.0,5,38.0,87.294,1.09734918780214,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,1.425,1.011
16,94.425,12.0,313.0,12.0,37.1,0,4.0,5,38.0,87.294,1.0816894631933467,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.587,2.16
18,96.148,12.0,316.0,13.0,37.1,0,14.0,5,38.0,87.294,1.1014273604142324,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,2.666,1.118
23,94.904,12.0,320.0,12.0,37.1,0,9.0,5,38.0,87.294,1.087176667353999,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.721,1.44
27,95.843,12.0,315.0,12.0,37.1,0,15.0,5,38.0,87.294,1.0979334203954454,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,1.118,0.632
30,95.542,12.0,314.0,12.0,37.1,0,12.0,5,38.0,87.294,1.094485302540839,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,1.011,0.432
31,95.688,12.0,328.0,11.0,37.1,0,17.0,5,38.0,87.294,1.0961578115334387,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.83,2.466
44,95.31,12.0,315.0,12.0,37.1,0,7.0,5,38.0,87.294,1.0918276170183518,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,1.69,0.809
55,94.964,12.0,321.0,12.0,37.1,0,8.0,5,38.0,87.294,1.0878639998167114,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,2.972,1.721
63,94.274,12.0,316.0,12.0,37.1,0,3.0,5,38.0,87.294,1.0799596764955208,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,3.072,2.587
81,93.77,12.0,325.0,12.0,37.1,0,2.0,5,38.0,87.294,1.0741860838087385,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,0.962,3.072
87,95.788,12.0,326.0,12.0,37.1,0,13.0,5,38.0,87.294,1.0973033656379592,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,0.432,2.666
1,93.856,13.0,302.0,13.0,37.1,0,1.0,5,37.0,87.294,1.075171260338626,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,0.772
4,95.754,13.0,329.0,13.0,37.1,0,6.0,5,37.0,87.294,1.0969138772424225,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,2.377,0.19
5,95.972,13.0,317.0,12.0,37.9,0,18.0,5,37.0,87.294,1.0994111851902766,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.588,100.0
6,95.072,13.0,313.0,13.0,37.9,0,10.0,5,37.0,87.294,1.0891011982495935,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.866,1.887
7,96.006,13.0,332.0,12.0,37.9,0,16.0,5,37.0,87.294,1.0998006735858137,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,0.594,0.713
12,94.757,13.0,314.0,13.0,37.1,0,5.0,5,37.0,87.294,1.0854927028203545,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,2.168,2.377
14,95.896,13.0,309.0,14.0,37.9,0,11.0,5,37.0,87.294,1.0985405640708412,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,1.887,0.761
16,94.217,13.0,317.0,13.0,37.1,0,4.0,5,37.0,87.294,1.0793067106559444,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.738,2.168
18,95.801,13.0,313.0,14.0,37.9,0,14.0,5,37.0,87.294,1.097452287671547,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,3.026,0.813
23,94.917,13.0,320.0,13.0,37.9,0,9.0,5,37.0,87.294,1.0873255893875868,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.661,1.866
27,95.98,13.0,316.0,13.0,37.9,0,15.0,5,37.0,87.294,1.0995028295186382,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,0.813,0.594
30,95.686,13.0,327.0,13.0,37.9,0,12.0,5,37.0,87.294,1.0961349004513483,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,0.761,0.678
31,96.118,13.0,328.0,12.0,37.9,0,17.0,5,37.0,87.294,1.1010836941828763,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.713,2.588
44,95.679,13.0,316.0,13.0,37.1,0,7.0,5,37.0,87.294,1.096054711664032,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,0.19,3.435
55,94.99,13.0,320.0,13.0,37.9,0,8.0,5,37.0,87.294,1.0881618438838867,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,3.435,1.661
63,94.353,13.0,317.0,13.0,37.1,0,3.0,5,37.0,87.294,1.080864664238092,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,3.576,2.738
81,94.28,13.0,310.0,13.0,37.1,0,2.0,5,37.0,87.294,1.0800284097417925,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,0.772,3.576
87,95.866,13.0,328.0,13.0,37.9,0,13.0,5,37.0,87.294,1.098196897839485,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,0.678,3.026
1,93.901,14.0,303.0,14.0,37.3,0,1.0,5,36.0,87.294,1.07568675968566,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,1.196
4,95.09,14.0,327.0,14.0,37.3,0,7.0,5,36.0,87.294,1.0893073979884071,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,3.374,0.115
5,96.006,14.0,316.0,13.0,37.3,0,18.0,5,36.0,87.294,1.0998006735858137,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.442,100.0
6,95.175,14.0,311.0,14.0,37.3,0,10.0,5,36.0,87.294,1.0902811189772492,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,2.021,2.711
7,95.713,14.0,333.0,13.0,37.3,0,16.0,5,36.0,87.294,1.0964442000595689,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,0.62,0.825
12,94.751,14.0,314.0,14.0,37.3,0,5.0,5,36.0,87.294,1.085423969574083,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,2.708,3.374
14,96.232,14.0,308.0,15.0,37.3,0,11.0,5,36.0,87.294,1.1023896258620296,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,2.711,0.551
16,94.641,14.0,313.0,14.0,37.3,0,4.0,5,36.0,87.294,1.0841638600591106,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.602,2.708
18,96.027,14.0,312.0,15.0,37.3,0,14.0,5,36.0,87.294,1.1000412399477628,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,2.961,0.992
23,95.407,14.0,319.0,14.0,37.3,0,9.0,5,36.0,87.294,1.0929388044997366,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.588,2.021
27,95.923,14.0,315.0,14.0,37.3,0,15.0,5,36.0,87.294,1.0988498636790616,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,0.992,0.62
30,95.772,14.0,328.0,14.0,37.3,0,12.0,5,36.0,87.294,1.097120076981236,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,0.551,0.858
31,95.833,14.0,328.0,13.0,37.3,0,17.0,5,36.0,87.294,1.0978188649849934,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.825,2.442
44,94.818,14.0,313.0,14.0,37.3,0,6.0,5,36.0,87.294,1.0861914908241117,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,0.115,2.746
55,95.004,14.0,322.0,14.0,37.3,0,8.0,5,36.0,87.294,1.0883222214585195,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,2.746,1.588
63,94.363,14.0,314.0,14.0,37.3,0,3.0,5,36.0,87.294,1.080979219648544,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,3.649,2.602
81,94.072,14.0,311.0,14.0,37.3,0,2.0,5,36.0,87.294,1.0776456572043898,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,1.196,3.649
87,96.353,14.0,314.0,14.0,37.3,0,13.0,5,36.0,87.294,1.1037757463284992,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,0.858,2.961
1,93.9,15.0,303.0,15.0,37.5,0,1.0,5,35.0,87.294,1.0756753041446148,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,1.367
4,94.188,15.0,306.0,15.0,37.7,0,6.0,5,35.0,87.294,1.0789744999656334,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,0.157,2.775
5,96.196,15.0,309.0,14.0,37.7,0,18.0,5,35.0,87.294,1.101977226384402,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.615,100.0
6,95.026,15.0,314.0,15.0,37.7,0,10.0,5,35.0,87.294,1.088574243361514,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.789,3.768
7,96.929,15.0,318.0,14.0,37.7,0,16.0,5,35.0,87.294,1.1103741379705363,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,0.41,0.945
12,94.858,15.0,314.0,15.0,37.7,0,5.0,5,35.0,87.294,1.0866497124659198,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,2.818,3.556
14,96.272,15.0,326.0,16.0,37.7,0,12.0,5,35.0,87.294,1.1028478475038377,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,3.768,0.091
16,94.276,15.0,314.0,15.0,37.7,0,4.0,5,35.0,87.294,1.0799825875776112,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.88,2.818
18,95.97,15.0,312.0,16.0,37.7,0,14.0,5,35.0,87.294,1.0993882741081862,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,2.635,0.888
23,95.241,15.0,319.0,15.0,37.7,0,9.0,5,35.0,87.294,1.0910371846862328,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.991,1.789
27,96.336,15.0,313.0,15.0,37.7,0,15.0,5,35.0,87.294,1.1035810021307306,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,0.888,0.41
30,95.34,15.0,309.0,15.0,37.7,0,11.0,5,35.0,87.294,1.092171283249708,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,0.091,1.439
31,96.453,15.0,326.0,14.0,37.7,0,17.0,5,35.0,87.294,1.1049213004330196,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.945,2.615
44,95.832,15.0,316.0,15.0,37.7,0,7.0,5,35.0,87.294,1.097807409443948,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,3.556,0.157
55,95.326,15.0,321.0,15.0,37.7,0,8.0,5,35.0,87.294,1.092010905675075,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,2.775,1.991
63,94.352,15.0,315.0,15.0,37.5,0,3.0,5,35.0,87.294,1.0808532086970468,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,3.94,2.88
81,94.149,15.0,310.0,15.0,37.5,0,2.0,5,35.0,87.294,1.0785277338648704,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,1.367,3.94
87,96.363,15.0,314.0,15.0,37.7,0,13.0,5,35.0,87.294,1.1038903017389512,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,1.439,2.635
1,93.758,16.0,303.0,16.0,37.7,0,1.0,5,34.0,87.294,1.0740486173161958,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,1.616
4,94.17,16.0,306.0,16.0,37.7,0,6.0,5,34.0,87.294,1.0787683002268198,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,3.043,1.487
5,96.199,16.0,316.0,15.0,37.7,0,18.0,5,34.0,87.294,1.1020115930075378,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.358,100.0
6,95.173,16.0,314.0,16.0,37.7,0,10.0,5,34.0,87.294,1.090258207895159,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.574,4.173
7,96.094,16.0,318.0,15.0,37.7,0,16.0,5,34.0,87.294,1.1008087611977913,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,1.003,0.469
12,94.688,16.0,312.0,16.0,37.7,0,5.0,5,34.0,87.294,1.0847022704882352,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,3.4,3.043
14,95.497,16.0,328.0,17.0,37.7,0,12.0,5,34.0,87.294,1.093969803193805,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,0.841,1.621
16,94.293,16.0,314.0,16.0,37.7,0,4.0,5,34.0,87.294,1.0801773317753798,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.804,3.4
18,95.999,16.0,313.0,17.0,37.7,0,14.0,5,34.0,87.294,1.099720484798497,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,2.242,1.254
23,95.042,16.0,321.0,16.0,37.7,0,9.0,5,34.0,87.294,1.0887575320182372,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.906,1.574
27,95.959,16.0,315.0,16.0,37.7,0,15.0,5,34.0,87.294,1.099262263156689,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,1.254,1.003
30,95.529,16.0,308.0,16.0,37.7,0,11.0,5,34.0,87.294,1.0943363805072517,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,4.173,0.841
31,96.083,16.0,326.0,15.0,37.7,0,17.0,5,34.0,87.294,1.100682750246294,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.469,2.358
44,94.955,16.0,314.0,16.0,37.7,0,7.0,5,34.0,87.294,1.0877608999473043,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,1.487,2.426
55,95.226,16.0,319.0,16.0,37.7,0,8.0,5,34.0,87.294,1.0908653515705546,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,2.426,1.906
63,94.388,16.0,315.0,16.0,37.7,0,3.0,5,34.0,87.294,1.081265608174674,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,4.143,2.804
81,94.124,16.0,311.0,16.0,37.7,0,2.0,5,34.0,87.294,1.0782413453387405,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,1.616,4.143
87,96.195,16.0,311.0,16.0,37.7,0,13.0,5,34.0,87.294,1.1019657708433568,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,1.621,2.242
1,93.797,17.0,303.0,17.0,37.7,0,1.0,5,33.0,87.294,1.0744953834169588,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,1.982
4,93.919,17.0,309.0,17.0,37.7,0,6.0,5,33.0,87.294,1.0758929594244735,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,2.525,2.272
5,96.087,17.0,317.0,16.0,37.7,0,18.0,5,33.0,87.294,1.100728572410475,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.474,100.0
6,95.022,17.0,313.0,17.0,37.7,0,10.0,5,33.0,87.294,1.0885284211973332,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.705,4.529
7,95.843,17.0,319.0,16.0,37.7,0,16.0,5,33.0,87.294,1.0979334203954454,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,1.138,0.458
12,94.972,17.0,313.0,17.0,37.7,0,5.0,5,33.0,87.294,1.0879556441450728,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,3.795,2.525
14,95.284,17.0,325.0,18.0,37.7,0,12.0,5,33.0,87.294,1.0915297729511766,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,0.809,2.319
16,94.476,17.0,314.0,17.0,37.7,0,4.0,5,33.0,87.294,1.082273695786652,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.709,3.795
18,95.892,17.0,315.0,18.0,37.7,0,14.0,5,33.0,87.294,1.0984947419066602,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,2.046,1.214
23,95.295,17.0,320.0,17.0,37.7,0,9.0,5,33.0,87.294,1.0916557839026737,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.722,1.705
27,96.095,17.0,314.0,17.0,37.7,0,15.0,5,33.0,87.294,1.1008202167388366,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,1.214,1.138
30,95.29,17.0,308.0,17.0,37.7,0,11.0,5,33.0,87.294,1.0915985061974478,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,4.529,0.809
31,95.912,17.0,326.0,16.0,37.7,0,17.0,5,33.0,87.294,1.0987238527275645,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.458,2.474
44,94.686,17.0,312.0,17.0,37.7,0,7.0,5,33.0,87.294,1.0846793594061448,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.272,2.697
55,95.609,17.0,316.0,17.0,37.7,0,8.0,5,33.0,87.294,1.0952528237908676,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,2.697,1.722
63,94.58,17.0,314.0,17.0,37.7,0,3.0,5,33.0,87.294,1.0834650720553531,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,4.407,2.709
81,94.279,17.0,307.0,17.0,37.7,0,2.0,5,33.0,87.294,1.080016954200747,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,1.982,4.407
87,96.134,17.0,311.0,17.0,37.7,0,13.0,5,33.0,87.294,1.1012669828395996,1.0966450061230568,1.0965346807736014,0,6174,2,2,4,3,4,2,4,2.319,2.046
1,93.81,18.0,302.0,18.0,37.3,0,1.0,5,32.0,87.294,1.0746443054505466,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,2.464
4,94.017,18.0,332.0,18.0,37.3,0,6.0,5,32.0,87.294,1.0770156024469035,1.0767611289386125,1.0770376449943158,0,6174,2,2,4,3,4,2,3,1.472,3.039
5,96.045,18.0,315.0,17.0,37.7,0,18.0,5,32.0,87.294,1.1002474396865765,1.098393489329892,1.0984866747020223,0,6174,2,2,4,3,4,2,3,2.649,100.0
6,95.052,18.0,316.0,18.0,37.7,0,10.0,5,32.0,87.294,1.0888720874286897,1.0925548338236577,1.094053183365175,0,6174,2,2,4,3,4,2,3,1.432,4.797
7,95.547,18.0,334.0,17.0,37.7,0,16.0,5,32.0,87.294,1.094542580246065,1.0882197800264461,1.0968507496185484,0,6174,2,2,4,3,4,2,3,0.886,0.527
12,95.151,18.0,312.0,18.0,37.3,0,5.0,5,32.0,87.294,1.0900061859921644,1.084573708892837,1.0833161500217654,0,6174,2,2,4,3,4,2,4,4.291,1.472
14,95.8,18.0,314.0,19.0,37.7,0,12.0,5,32.0,87.294,1.0974408321305016,1.094348160425449,1.0951357984631918,0,6174,2,2,4,3,4,2,4,0.803,3.169
16,94.439,18.0,314.0,18.0,37.3,0,4.0,5,32.0,87.294,1.0818498407679795,1.0803511817332088,1.081005071523716,0,6174,2,2,4,3,4,2,4,2.605,4.291
18,96.123,18.0,312.0,19.0,37.7,0,13.0,5,32.0,87.294,1.1011409718881024,1.0958223347850442,1.0951357984631918,0,6174,2,2,4,3,4,2,3,1.804,1.417
23,95.444,18.0,321.0,18.0,37.7,0,9.0,5,32.0,87.294,1.0933626595184092,1.0883597823431241,1.0899718193690289,0,6174,2,2,4,3,4,2,4,1.408,1.432
27,96.049,18.0,313.0,18.0,37.7,0,15.0,5,32.0,87.294,1.1002932618507573,1.0985748091286935,1.0984866747020223,0,6174,2,2,4,3,4,2,3,1.417,0.886
30,95.162,18.0,310.0,18.0,37.7,0,11.0,5,32.0,87.294,1.0901321969436617,1.0953088118053491,1.094053183365175,0,6174,2,2,4,3,4,2,4,4.797,0.803
31,96.427,18.0,317.0,17.0,37.7,0,17.0,5,32.0,87.294,1.1046234563658444,1.096348326492616,1.0965346807736014,0,6174,2,2,4,3,4,2,3,0.527,2.649
44,94.592,18.0,315.0,18.0,37.3,0,7.0,5,32.0,87.294,1.0836025385478956,1.0813378035923007,1.081005071523716,0,6174,2,2,4,3,4,2,4,3.039,3.62
55,95.192,18.0,318.0,18.0,37.3,0,8.0,5,32.0,87.294,1.0904758631750178,1.0907488116898687,1.0899718193690289,0,6174,2,2,4,3,4,2,4,3.62,1.408
63,94.49,18.0,315.0,18.0,37.3,0,3.0,5,32.0,87.294,1.082434073361285,1.082307011781026,1.0833161500217654,0,6174,2,2,4,3,4,2,4,4.708,2.605
81,94.16,18.0,309.0,18.0,37.3,0,2.0,5,32.0,87.294,1.0786537448163678,1.077153962090554,1.0770376449943158,0,6174,2,2,4,3,4,2,4,2.464,4.708
1,93.914,19.0,303.0,19.0,37.7,0,1.0,5,31.0,87.294,1.0758356817192476,1.0760447744453667,1.0870170033224884,0,6174,2,2,4,3,4,2,4,100.0,2.814
