RoundNumber,LapNumber,DriverNumber,AvgCorneringSpeed,MaxSpeed,AvgRPM,GearShifts,AvgThrottle,BrakePct
1,37,23,97.78145,297.0,9160.457943925234,58.0,38.721317,28.971962616822427
1,38,23,98.775375,271.0,8939.804410354745,51.0,33.04917,27.037392138063275
1,39,23,104.735245,272.0,9272.95995995996,58.0,35.97339,26.726726726726728
1,40,23,111.47418,272.0,9375.19422310757,60.0,35.22104,31.47410358565737
1,41,23,111.37817,293.185,9468.136411332634,56.0,39.12738,30.640083945435464
1,42,23,115.228455,312.0,10288.051908396947,38.0,64.08939,21.83206106870229
1,43,23,116.23343,329.0,10372.753846153846,34.0,64.91578,22.923076923076923
1,46,23,113.276054,325.0,10031.960869565217,44.0,59.973255,23.043478260869566
1,47,23,110.7152,312.0,9138.370253164558,45.0,35.114536,24.578059071729957
1,48,23,101.089424,294.0,9388.062429057889,44.0,41.4012,28.944381384790013
1,49,23,105.139915,261.7625,9319.798695246971,50.0,35.057766,26.84063373718546
1,50,23,110.08034,271.14127,9297.672268907563,40.0,33.605938,33.52007469654528
1,51,23,111.85073,286.99167,9452.539215686274,44.0,37.28386,31.76470588235294
1,52,23,115.04254,305.0,9976.965893587994,38.0,58.170303,23.601637107776263
1,53,23,114.16115,305.0,10033.597058823529,39.0,60.973396,21.176470588235293
1,54,23,114.91164,306.0,10193.625,39.0,63.7795,21.875
1,55,23,114.263016,306.0,10106.489552238805,37.0,64.32526,21.19402985074627
1,56,23,115.86024,305.0,10176.168154761905,39.0,63.157646,20.982142857142858
1,57,23,114.682014,308.0,10075.473684210527,36.0,64.24139,20.0
1,6,27,102.34307,254.0,8827.561631139944,46.0,36.72332,23.262279888785915
1,7,27,113.57482,283.45,9572.91054313099,53.0,44.684906,28.541001064962728
1,8,27,111.79465,307.0,10164.40498034076,48.0,55.852417,26.474442988204455
1,9,27,112.99363,306.0,10153.255751014885,42.0,58.751606,24.89851150202977
1,10,27,112.759056,309.0,10179.273480662983,38.0,61.60827,24.861878453038674
1,11,27,111.76787,312.0,10140.39364640884,38.0,62.283424,24.447513812154696
1,12,27,112.575195,316.0,10100.242506811988,38.0,60.710327,22.479564032697546
1,13,27,112.480675,310.0,10096.34435261708,36.0,62.481987,22.176308539944902
1,14,27,108.761284,310.0,10014.969359331477,37.0,63.45748,20.055710306406684
1,15,27,111.007324,309.0,10084.670977011494,36.0,63.994305,21.982758620689655
1,16,27,111.30309,303.0,10047.191196698763,36.0,63.204147,20.63273727647868
1,17,27,108.5311,303.0,10069.233103448276,36.0,63.2896,21.931034482758623
1,18,27,110.434326,307.0,9961.435158501441,33.0,62.715504,21.613832853025936
1,19,27,109.52251,306.0,10081.497860199715,35.0,65.50604,21.82596291012839
1,20,27,110.91924,303.0,10112.5317348378,32.0,65.73547,20.451339915373765
1,21,27,112.477905,303.0,10092.4,35.0,64.73785,20.425531914893615
1,22,27,113.09141,304.0,10121.52435530086,34.0,65.17567,20.20057306590258
1,23,27,109.60958,303.0,10036.63976945245,35.0,63.229107,24.063400576368878
1,24,27,109.46058,303.0,10079.335195530726,36.0,65.11683,19.832402234636874
1,25,27,110.85747,302.0,10144.00143678161,37.0,66.13526,17.52873563218391
1,26,27,113.054146,306.0,10206.524079320114,35.0,66.11885,16.855524079320112
1,27,27,111.46079,306.0,10233.510447761195,35.0,68.02744,18.80597014925373
1,28,27,113.42756,303.0,10222.712408759124,32.0,67.33103,17.956204379562042
1,29,27,112.208725,304.0,10238.095307917889,35.0,67.71883,18.181818181818183
1,30,27,113.36441,303.0,10257.977175463624,35.0,67.6305,17.68901569186876
1,31,27,113.885574,302.0,10267.023154848046,35.0,68.60261,18.523878437047756
1,32,27,115.5005,305.0,10266.528985507246,32.0,69.4104,16.08695652173913
1,35,27,115.192665,295.0,9783.911392405063,37.0,52.919857,18.227848101265824
1,36,27,113.06003,301.0,9843.605369127517,41.0,54.66826,20.40268456375839
1,37,27,97.88208,302.0,9041.512195121952,46.0,41.19938,20.509977827051
1,38,27,93.91153,299.0,8768.031279620853,55.0,35.833,21.990521327014218
1,39,27,101.396736,293.0,9145.58787878788,60.0,38.414757,25.858585858585858
1,40,27,102.45443,283.0,9315.372864321607,64.0,40.67188,22.91457286432161
1,41,27,108.5989,291.23126,9392.80694143167,51.0,42.137833,27.006507592190886
1,42,27,117.97529,307.0,10318.3,39.0,66.13721,20.303030303030305
1,43,27,118.96699,307.0,10422.37403400309,33.0,70.65599,18.856259659969087
1,46,27,112.82261,304.0,10098.84110787172,37.0,65.280136,19.24198250728863
1,47,27,106.90324,300.0,8844.863780359028,46.0,36.568974,23.231256599788807
1,48,27,101.57992,294.0,9062.582392776523,53.0,41.60089,24.71783295711061
1,49,27,107.75643,248.0,8668.004664179105,53.0,31.905722,22.01492537313433
1,50,27,109.53557,255.0,9005.34404536862,57.0,33.812267,20.793950850661624
1,51,27,113.13404,281.65,9108.800980392158,46.0,35.970978,28.235294117647058
1,52,27,109.52912,307.0,9806.654421768708,39.0,58.93919,23.6734693877551
1,53,27,113.51767,303.0,10054.391240875912,37.0,65.29099,20.0
1,54,27,115.54668,304.0,10058.135014836795,34.0,66.46175,17.062314540059347
1,55,27,112.73912,310.0,9990.13392857143,34.0,65.661606,18.303571428571427
1,56,27,112.92341,305.0,10088.913173652694,35.0,67.063614,17.365269461077844
1,57,27,116.55292,307.0,10126.534431137725,33.0,66.60426,19.610778443113773
1,6,30,101.30902,261.0,8674.81876724931,39.0,32.696957,18.215271389144434
1,7,30,117.17538,280.0,9248.201516793066,35.0,41.19499,21.01841820151679
1,8,30,113.2426,302.0,9801.667953667953,39.0,55.479046,21.62162162162162
1,9,30,113.26873,301.0,9798.48670212766,34.0,58.601696,22.074468085106382
1,10,30,114.44757,302.0,9697.684573002754,34.0,58.036877,22.03856749311295
1,11,30,114.15381,306.0,9797.975609756097,33.0,60.999645,21.951219512195124
1,12,30,113.24659,323.0,9988.857340720222,32.0,62.660774,19.529085872576175
1,13,30,113.532745,326.0,9790.807162534435,34.0,60.65751,19.28374655647383
1,14,30,114.28228,304.0,9835.162889518413,32.0,61.902554,21.246458923512748
1,15,30,113.61425,307.0,9893.183238636364,33.0,63.1424,19.176136363636363
1,16,30,113.23814,324.0,9942.92679558011,36.0,61.458057,22.099447513812155
1,17,30,113.44107,306.0,9803.168758716876,31.0,64.74256,20.2231520223152
1,18,30,110.98904,320.0,9848.04964539007,31.0,60.551674,21.56028368794326
1,19,30,113.404755,326.0,9892.39240506329,40.0,60.992886,23.347398030942333
1,20,30,113.208,300.0,9917.75317348378,34.0,63.180683,19.746121297602258
1,21,30,111.931915,302.0,9894.871244635193,29.0,63.155964,19.027181688125893
1,22,30,112.15768,302.0,9920.345481049562,31.0,63.886707,18.80466472303207
1,23,30,112.921265,302.0,9885.873038516405,31.0,64.26216,18.116975748930102
1,24,30,112.67918,303.0,9879.191819464033,30.0,65.1647,18.053596614950635
1,25,30,114.62526,302.0,9899.435158501441,31.0,63.36087,19.45244956772334
1,26,30,114.27512,305.0,9889.53735632184,32.0,63.110386,19.25287356321839
1,27,30,114.16702,304.0,9971.264792899408,30.0,65.65996,18.34319526627219
1,28,30,115.58495,303.0,9975.855685131195,30.0,64.28285,18.950437317784257
1,29,30,115.29559,301.0,10049.59163059163,29.0,66.3262,18.037518037518037
1,30,30,113.91712,301.0,9985.57675753228,29.0,64.761406,19.79913916786227
1,31,30,113.85665,299.0,9948.869382022473,31.0,64.04772,19.803370786516854
1,32,30,116.19019,294.0,9884.832386363636,30.0,60.020287,20.59659090909091
1,35,30,115.824844,249.0,9099.219135802468,38.0,33.78246,24.794238683127574
1,36,30,99.21411,246.0,8359.187654320987,34.0,23.026802,14.40329218106996
1,37,30,104.019135,257.0,8963.03949903661,44.0,34.07465,19.7495183044316
1,38,30,113.37417,250.0,9117.828543111991,35.0,34.02572,16.650148662041627
1,39,30,119.38766,283.0,9724.89563106796,32.0,50.90221,15.898058252427186
1,40,30,120.72366,286.59167,10118.830409356726,28.0,69.280106,17.83625730994152
1,41,30,116.873024,302.0,10310.283969465649,36.0,69.08969,20.763358778625953
1,42,30,115.0995,302.0,10378.70569620253,29.0,71.72743,18.354430379746837
1,43,30,113.62294,322.0,10487.227848101265,35.0,73.045006,16.139240506329113
1,44,30,115.10666,312.0,10206.36559139785,35.0,69.96127,16.897081413210447
1,45,30,95.11205,297.0,9806.980417754568,33.0,60.747726,16.57963446475196
1,46,30,109.392685,296.0,9583.091767881242,34.0,53.71197,21.997300944669366
1,47,30,96.6134,283.0,8695.576923076924,4.0,15.813706,61.53846153846154
1,6,31,101.95359,247.0,9024.467220683287,48.0,38.662346,29.362880886426595
1,7,31,117.4095,279.80502,9125.408405172413,51.0,44.546013,32.974137931034484
1,8,31,112.37907,304.0,9574.718146718147,34.0,56.71228,28.82882882882883
1,9,31,113.41257,301.0,9758.212283044058,35.0,59.23706,27.236315086782376
1,10,31,111.879105,302.0,9822.588797814207,33.0,61.174187,26.639344262295083
1,11,31,111.753685,302.0,9790.362892223739,34.0,61.60591,27.83083219645293
1,12,31,112.60252,303.0,9976.98349381018,32.0,64.29417,28.473177441540575
1,13,31,112.75719,302.0,9928.081491712706,34.0,64.69299,25.828729281767952
1,14,31,110.517166,304.0,9908.285511363636,35.0,62.67643,47.44318181818182
1,15,31,111.50237,304.0,9986.958981612446,30.0,65.70995,45.403111739745405
1,16,31,110.27576,304.0,9925.591412742382,33.0,64.50653,24.792243767313018
1,17,31,110.63467,302.0,9844.403606102635,33.0,64.136665,27.045769764216367
1,18,31,110.30853,303.0,9838.755304101838,33.0,64.161194,28.147100424328148
1,19,31,111.311874,303.0,9763.876901798063,32.0,62.33399,28.354080221300137
1,20,31,109.683426,304.0,9860.824267782427,33.0,64.505684,26.778242677824267
1,21,31,111.18331,304.0,9925.447293447294,34.0,65.48263,26.21082621082621
1,22,31,109.523796,304.0,9954.0690647482,32.0,65.01057,24.60431654676259
1,23,31,110.72543,303.0,9920.63661971831,31.0,64.409035,26.76056338028169
1,24,31,111.746475,304.0,9998.969230769231,32.0,65.71013,22.797202797202797
1,25,31,111.48493,302.0,9967.73782234957,33.0,65.22556,25.358166189111746
1,26,31,110.453186,300.0,10052.751773049646,32.0,67.91597,23.404255319148938
1,27,31,111.236664,301.0,9935.465693430657,32.0,66.859474,25.255474452554743
1,28,31,111.413765,300.0,9998.60888252149,35.0,67.35418,26.64756446991404
1,29,31,112.11658,307.0,9836.54571026723,30.0,62.67148,26.582278481012654
1,30,31,112.74019,302.0,10018.488538681948,34.0,67.27252,25.07163323782235
1,31,31,112.88876,297.0,9987.044630404464,31.0,67.79554,24.12831241283124
1,32,31,114.14973,299.0,10077.6642228739,33.0,67.94657,23.900293255131967
1,33,31,104.62599,288.0,9122.124563445866,41.0,47.06028,23.39930151338766
1,34,31,111.36519,262.0,8846.073869900772,40.0,43.033073,17.420066152149946
1,35,31,114.801544,262.0,8756.445005045409,65.0,37.03097,25.42885973763875
1,36,31,97.66035,244.18611,8222.7525,64.0,29.632263,23.25
1,37,31,108.08403,255.0,8497.166347992352,62.0,35.661236,25.239005736137663
1,38,31,113.407326,246.0,8798.264356435644,60.0,37.709614,27.32673267326733
1,41,31,115.89539,303.0,10224.381736526946,31.0,71.18479,23.353293413173652
1,42,31,116.698784,300.0,10368.760968229955,31.0,72.18067,24.05446293494705
1,43,31,115.25755,303.0,10249.079222720478,36.0,69.88613,31.689088191330345
1,44,31,113.23806,301.0,9858.613573407201,33.0,62.50283,29.916897506925206
1,45,31,111.02263,302.0,9704.07133058985,37.0,58.449844,27.160493827160494
1,48,31,101.39358,293.0,9385.534793814433,38.0,51.29091,26.15979381443299
1,49,31,105.901306,294.0,9567.411688311688,35.0,56.728718,25.324675324675322
1,50,31,107.83334,290.0,9217.939784946237,58.0,42.44592,31.397849462365592
1,51,31,112.31403,286.58878,8988.505606523955,45.0,41.081856,29.76554536187564
1,52,31,111.20142,303.0,9638.744429882045,33.0,57.535442,28.70249017038008
1,53,31,112.38977,301.0,9783.41452991453,36.0,61.76293,27.92022792022792
1,54,31,112.333145,302.0,9874.715542521993,34.0,62.77054,25.806451612903224
1,55,31,113.70315,300.0,9874.073913043478,35.0,63.69187,26.3768115942029
1,56,31,113.749115,299.0,9908.20291970803,35.0,64.756226,25.547445255474454
1,57,31,113.94004,301.0,9968.263785394933,33.0,66.91927,23.09985096870343
1,6,4,112.07613,266.0,9609.783582089553,50.0,33.253376,22.667910447761194
1,7,4,107.05483,277.90314,9452.623800383877,42.0,33.542065,21.20921305182342
1,8,4,114.49909,295.0,10276.447154471545,37.0,60.917698,18.56368563685637
1,9,4,112.89401,296.0,10321.87312414734,36.0,60.543625,19.236016371077763
1,10,4,114.65013,298.0,10555.951289398281,37.0,61.816536,17.621776504297994
1,11,4,115.687645,297.0,10579.109065155808,38.0,62.429703,17.847025495750707
1,12,4,115.48021,296.0,10498.487977369165,41.0,63.09024,16.69024045261669
1,13,4,115.12686,299.0,10526.744650499286,38.0,62.436523,16.547788873038517
1,14,4,115.50786,296.0,10520.718248175182,41.0,62.935528,17.51824817518248
1,15,4,116.64936,298.0,10576.99708029197,40.0,63.820816,15.766423357664234
1,16,4,114.678696,300.0,10530.226331360947,42.0,65.27187,18.19526627218935
1,17,4,116.77368,302.0,10487.10841654779,44.0,64.16254,15.263908701854492
1,18,4,114.34745,300.0,10453.587613293052,43.0,63.6752,16.61631419939577
1,19,4,115.14879,301.0,10442.059854014598,42.0,64.795425,16.78832116788321
1,20,4,114.9997,302.0,10411.124450951684,41.0,63.37849,16.98389458272328
1,21,4,114.87167,301.0,10451.018867924528,41.0,63.725212,18.867924528301888
1,22,4,114.31238,301.0,10385.137573964497,41.0,64.23148,16.420118343195266
1,23,4,114.75508,301.0,10415.961077844311,41.0,64.961205,17.81437125748503
1,24,4,115.48527,303.0,10444.071637426901,42.0,63.691345,19.005847953216374
1,25,4,114.86729,304.0,10459.22206095791,44.0,64.00689,19.448476052249635
1,26,4,115.2351,302.0,10458.47619047619,38.0,64.27414,17.261904761904763
1,27,4,115.359985,305.0,10494.65976331361,41.0,64.80165,17.307692307692307
1,28,4,115.93517,307.0,10507.067567567568,41.0,64.63523,17.56756756756757
1,29,4,116.69865,322.0,10575.415545590433,39.0,65.3494,17.48878923766816
1,30,4,115.357376,304.0,10515.24107142857,40.0,65.98611,17.261904761904763
1,31,4,116.68763,304.0,10536.414050822123,36.0,66.962524,15.396113602391628
1,32,4,116.136314,306.0,10435.65835777126,37.0,66.42125,15.249266862170089
1,33,4,116.352425,305.0,10367.635670731708,39.0,65.920425,16.158536585365855
1,36,4,111.84365,264.0,9638.955252918287,58.0,32.442966,22.56809338521401
1,37,4,98.03551,261.0,8870.245362563237,48.0,23.493853,15.177065767284992
1,38,4,103.47862,271.0,9249.962085308056,53.0,31.222927,16.208530805687204
1,39,4,112.183556,263.0,9839.5718503937,59.0,32.3927,20.374015748031496
1,40,4,106.663864,283.0,9595.725853658536,53.0,32.613846,20.390243902439025
1,41,4,102.16087,288.99496,9573.320079522862,52.0,34.896202,15.805168986083498
1,42,4,120.71634,298.0,10736.592356687897,36.0,71.147675,14.012738853503185
1,43,4,118.400406,302.0,10917.600633914422,35.0,72.268105,14.263074484944532
1,46,4,114.49152,321.0,10230.363503649634,41.0,63.323727,18.686131386861312
1,47,4,111.3305,298.0,10169.839766081872,49.0,47.598724,24.210526315789473
1,48,4,101.7408,295.0,9472.575905974534,49.0,33.150585,19.58863858961802
1,49,4,105.29038,251.0,9334.680672268907,49.0,31.853846,21.942110177404295
1,50,4,108.21357,270.18,9417.858595194086,34.0,31.795977,15.249537892791126
1,51,4,106.750565,287.29166,9626.185365853658,45.0,35.978107,16.78048780487805
1,52,4,114.08184,299.0,10354.665277777778,39.0,61.193966,19.72222222222222
1,53,4,116.417816,301.0,10548.627627627628,40.0,66.03267,17.71771771771772
1,54,4,116.13688,303.0,10388.235294117647,41.0,64.87149,17.043740573152338
1,55,4,117.53757,303.0,10540.001488095239,41.0,66.5823,17.261904761904763
1,56,4,117.15975,302.0,10554.112654320988,39.0,68.772675,18.51851851851852
1,57,4,116.46048,304.0,10510.226851851852,37.0,68.98863,15.74074074074074
1,6,44,103.120094,253.0,9029.776951672862,61.0,46.305668,41.44981412639405
1,7,44,112.90862,280.5226,9437.796469366564,51.0,50.974014,40.60228452751817
1,8,44,114.287544,308.0,9851.579575596817,44.0,62.749897,30.90185676392573
1,9,44,113.01352,309.0,9927.352226720648,40.0,63.924633,26.045883940620783
1,10,44,113.10511,304.0,9920.044137931034,40.0,64.13471,28.413793103448278
1,11,44,113.569756,302.0,10009.355244755245,39.0,66.009995,26.293706293706293
1,12,44,113.500626,309.0,10027.620357634112,38.0,66.58217,26.13480055020633
1,13,44,111.81565,324.0,9877.693706293707,37.0,65.4788,24.195804195804197
1,14,44,112.75959,305.0,9898.290647482014,37.0,67.10769,23.453237410071942
1,15,44,112.99132,320.0,9983.577524893315,42.0,64.81998,27.311522048364157
1,16,44,112.687805,305.0,9853.603399433428,34.0,66.35121,23.654390934844194
1,17,44,112.57964,308.0,10082.802521008403,35.0,67.164795,23.809523809523807
1,18,44,110.741104,325.0,9876.763503649636,39.0,65.557205,25.401459854014597
1,19,44,110.376785,324.0,9867.027181688127,39.0,65.30705,26.46638054363376
1,20,44,113.25345,318.0,10027.910128388017,39.0,66.39446,25.249643366619118
1,21,44,112.608864,326.0,10143.870738636364,38.0,66.34433,23.72159090909091
1,22,44,110.52521,326.0,9986.40322580645,38.0,65.37042,24.193548387096776
1,23,44,110.52554,325.0,10086.077598828697,40.0,66.337135,23.42606149341142
1,24,44,112.79377,326.0,9987.804195804196,37.0,67.106125,23.356643356643357
1,25,44,112.31755,325.0,10072.9001447178,41.0,66.53079,22.720694645441387
1,26,44,113.95825,329.0,10137.125360230548,41.0,66.7199,24.063400576368878
1,27,44,112.83771,329.0,10095.985163204748,39.0,67.18666,22.8486646884273
1,28,44,111.97954,328.0,10066.814814814816,41.0,67.177246,22.666666666666664
1,29,44,112.93463,328.0,10050.040520984081,42.0,67.97916,21.70767004341534
1,30,44,114.52649,329.0,10127.537900874635,35.0,68.94738,23.323615160349853
1,31,44,115.51359,306.0,10177.005788712011,35.0,70.568405,20.260492040520983
1,32,44,116.094894,303.0,10104.574746008708,37.0,69.83158,21.335268505079828
1,35,44,108.59487,273.0,9985.035532994923,44.0,66.07438,30.076142131979694
1,36,44,107.28057,277.0,9830.127631578947,39.0,64.43061,28.421052631578945
1,37,44,94.9323,274.0,9083.947095435684,52.0,48.115868,28.319502074688796
1,38,44,95.14599,266.0,8865.359269932756,53.0,42.343945,28.62632084534102
1,39,44,103.53825,260.0,9131.80761523046,66.0,45.193596,35.27054108216433
1,40,44,112.98439,255.0,9026.951195219124,50.0,45.084126,37.05179282868526
1,41,44,105.74736,294.20834,9451.235480464626,49.0,49.40742,32.101372756071804
1,42,44,116.38393,306.0,10353.305936073059,38.0,73.46762,26.027397260273972
1,43,44,116.38477,322.0,10292.681607418855,31.0,74.25852,23.802163833075735
1,44,44,114.362175,328.0,10115.104947526237,43.0,68.37826,25.937031484257872
1,45,44,110.68435,315.0,9731.481481481482,38.0,66.917946,27.29766803840878
1,46,44,112.202415,297.0,9715.337465564739,36.0,62.8235,26.446280991735538
1,49,44,108.52118,250.0,8681.035547240412,63.0,43.12302,43.124415341440596
1,50,44,106.12162,249.54659,8965.478927203065,57.0,46.40341,41.475095785440615
1,51,44,109.87297,293.9875,9060.576961271103,53.0,47.490147,38.72889771598808
1,52,44,110.55753,312.0,9783.935742971888,42.0,63.143528,28.647925033467203
1,53,44,113.68422,313.0,9758.69030390738,34.0,64.12189,26.33863965267728
1,54,44,111.30189,306.0,9969.289552238806,37.0,67.297554,23.731343283582092
1,55,44,115.67169,325.0,9949.511834319526,40.0,68.24287,23.964497041420117
1,56,44,116.176865,317.0,9967.21954887218,34.0,69.68669,21.954887218045112
1,57,44,117.36876,308.0,9909.743740795288,37.0,67.31783,23.416789396170838
1,6,5,100.8368,246.0,8766.108133086876,41.0,31.82195,29.02033271719039
1,7,5,117.72188,279.29285,9519.61761546724,41.0,39.677006,23.952738990332975
1,8,5,112.61371,309.0,9956.787839586028,48.0,55.2329,25.35575679172057
